##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,ITF_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,VPN,ITF_IP_ADDRESS,SRV_SENSOR_PARAM_SERVICE,SRV_SENSOR_TYPE,AVG_BWD_IN,MAX_BWD_IN,AVG_BWD_OUT,MAX_BWD_OUT,ACCESS_DSL_TYPE,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_INTRANET_BWD,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:ATAC.ZI:X.RTCIS:1149.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1149,DI:ATAC.ZI:X.RTCIS:1149.L:ATM0/0,ATAC,MAG_OUEST,1149 SUCY EN BRIE,8-35,1149-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1150.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1150,DI:ATAC.ZI:X.RTCIS:1150.L:ATM0/0,ATAC,MAG_SUD,1150 MERIGNAC ROBIN,8-35,1150-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1152.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1152,DI:ATAC.ZI:X.RTCIS:1152.L:ATM0/0,ATAC,MAG_NORD,1152 VERNEUIL/SEINE,8-35,1152-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1153.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1153,DI:ATAC.ZI:X.RTCIS:1153.L:ATM0/0,ATAC,MAG_OUEST,1153 PLAISIR,8-35,1153-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1154.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1154,DI:ATAC.ZI:X.RTCIS:1154.L:ATM0/0,ATAC,MAG_NORD,1154 CONFLANS,8-35,1154-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1155.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1155,DI:ATAC.ZI:X.RTCIS:1155.L:ATM0/0,ATAC,MAG_NORD,1155 ROMAINVILLE,8-35,1155-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1156.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1156,DI:ATAC.ZI:X.RTCIS:1156.L:ATM0/0,ATAC,MAG_SUD,1156 ST GAUDENS,8-35,1156-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1158.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1158,DI:ATAC.ZI:X.RTCIS:1158.L:ATM0/0,ATAC,MAG_SUD,1158 CALUIRE,8-35,1158-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1159.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1159,DI:ATAC.ZI:X.RTCIS:1159.L:ATM0/0,ATAC,MAG_SUD,1159 LYON GARIBALDI,8-35,1159-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1160.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1160,DI:ATAC.ZI:X.RTCIS:1160.L:ATM0/0,ATAC,MAG_NORD,1160 SARTROUVILLE,8-35,1160-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1162.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1162,DI:ATAC.ZI:X.RTCIS:1162.L:ATM0/0,ATAC,MAG_SUD,1162 MILLAU,8-35,1162-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1163.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1163,DI:ATAC.ZI:X.RTCIS:1163.L:ATM0/0,ATAC,MAG_SUD,1163 MARSEIL BARNABE,8-35,1163-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1164.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1164,DI:ATAC.ZI:X.RTCIS:1164.L:ATM0/0,ATAC,MAG_SUD,1164 MONTPELLIER,8-35,1164-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1165.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1165,DI:ATAC.ZI:X.RTCIS:1165.L:ATM0/0,ATAC,MAG_SUD,1165 TARASCON,8-35,1165-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1166.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1166,DI:ATAC.ZI:X.RTCIS:1166.L:ATM0/0,ATAC,MAG_SUD,1166 APT,8-35,1166-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1170.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1170,DI:ATAC.ZI:X.RTCIS:1170.L:ATM0/0,ATAC,MAG_SUD,1170 GRENOBLE PERROT,8-35,1170-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1172.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1172,DI:ATAC.ZI:X.RTCIS:1172.L:ATM0/0,ATAC,MAG_SUD,1172 TASSIN,8-35,1172-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1173.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1173,DI:ATAC.ZI:X.RTCIS:1173.L:ATM0/0,ATAC,MAG_SUD,1173 LYON BUYER,8-35,1173-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1174.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1174,DI:ATAC.ZI:X.RTCIS:1174.L:ATM0/0,ATAC,MAG_SUD,1174 SAINTEFOY,8-35,1174-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1175.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1175,DI:ATAC.ZI:X.RTCIS:1175.L:ATM0/0,ATAC,MAG_SUD,1175 ETATSUNIS,8-35,1175-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1176.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1176,DI:ATAC.ZI:X.RTCIS:1176.L:ATM0/0,ATAC,MAG_SUD,1176 TARARE,8-35,1176-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1177.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1177,DI:ATAC.ZI:X.RTCIS:1177.L:ATM0/0,ATAC,MAG_SUD,1177 VILLEFRANCHE,8-35,1177-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1178.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1178,DI:ATAC.ZI:X.RTCIS:1178.L:ATM0/0,ATAC,MAG_NORD,1178 EAUBONNE,8-35,1178-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1180.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1180,DI:ATAC.ZI:X.RTCIS:1180.L:ATM0/0,ATAC,MAG_OUEST,1180 MONTROUGE BRIAN,8-35,1180-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1181.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1181,DI:ATAC.ZI:X.RTCIS:1181.L:ATM0/0,ATAC,MAG_NORD,1181 ETAPLES,8-35,1181-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1182.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1182,DI:ATAC.ZI:X.RTCIS:1182.L:ATM0/0,ATAC,MAG_NORD,1182 PERONNE,8-35,1182-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1184.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1184,DI:ATAC.ZI:X.RTCIS:1184.L:ATM0/0,ATAC,MAG_NORD,1184 AULNOYE,8-35,1184-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1185.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1185,DI:ATAC.ZI:X.RTCIS:1185.L:ATM0/0,ATAC,MAG_NORD,1185 STSAULVE,8-35,1185-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1186.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1186,DI:ATAC.ZI:X.RTCIS:1186.L:ATM0/0,ATAC,MAG_NORD,1186 STQUENTIN,8-35,1186-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1187.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1187,DI:ATAC.ZI:X.RTCIS:1187.L:ATM0/0,ATAC,MAG_NORD,1187 LENS,8-35,1187-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1189.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1189,DI:ATAC.ZI:X.RTCIS:1189.L:ATM0/0,ATAC,MAG_NORD,1189 FOURMIES,8-35,1189-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1190.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1190,DI:ATAC.ZI:X.RTCIS:1190.L:ATM0/0,ATAC,MAG_NORD,1190 LINSELLES,8-35,1190-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1192.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1192,DI:ATAC.ZI:X.RTCIS:1192.L:ATM0/0,ATAC,MAG_NORD,1192 CHANTILLY,8-35,1192-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1193.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1193,DI:ATAC.ZI:X.RTCIS:1193.L:ATM0/0,ATAC,MAG_NORD,1193 MONTDIDIER,8-35,1193-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1195.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1195,DI:ATAC.ZI:X.RTCIS:1195.L:ATM0/0,ATAC,MAG_NORD,1195 AMIENS ROLLIN,8-35,1195-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1200.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1200,DI:ATAC.ZI:X.RTCIS:1200.L:ATM0/0,ATAC,MAG_SUD,1200 BDX CAUDERAN,8-35,1200-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1201.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1201,DI:ATAC.ZI:X.RTCIS:1201.L:ATM0/0,ATAC,MAG_NORD,1201 FRANCONVILLE,8-35,1201-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1202.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1202,DI:ATAC.ZI:X.RTCIS:1202.L:ATM0/0,ATAC,MAG_NORD,1202 ERAGNY,8-35,1202-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1203.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1203,DI:ATAC.ZI:X.RTCIS:1203.L:ATM0/0,ATAC,MAG_NORD,1203 FERRIERES,8-35,1203-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1208.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1208,DI:ATAC.ZI:X.RTCIS:1208.L:ATM0/0,ATAC,MAG_NORD,1208 NDDEGRAV,8-35,1208-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1209.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1209,DI:ATAC.ZI:X.RTCIS:1209.L:ATM0/0,ATAC,MAG_NORD,1209 LEVALDEREUIL,8-35,1209-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1210.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1210,DI:ATAC.ZI:X.RTCIS:1210.L:ATM0/0,ATAC,MAG_OUEST,1210 JARGEAU,8-35,1210-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1211.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1211,DI:ATAC.ZI:X.RTCIS:1211.L:ATM0/0,ATAC,MAG_NORD,1211 BOSCROGER,8-35,1211-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1212.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1212,DI:ATAC.ZI:X.RTCIS:1212.L:ATM0/0,ATAC,MAG_NORD,1212 MEULAN,8-35,1212-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1213.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1213,DI:ATAC.ZI:X.RTCIS:1213.L:ATM0/0,ATAC,MAG_NORD,1213 GAILLONCEL,8-35,1213-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1215.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1215,DI:ATAC.ZI:X.RTCIS:1215.L:ATM0/0,ATAC,MAG_EST,1215 MULHOUSE ILENAP,8-35,1215-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1216.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1216,DI:ATAC.ZI:X.RTCIS:1216.L:ATM0/0,ATAC,MAG_EST,1216 HAYANGE,8-35,1216-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1218.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1218,DI:ATAC.ZI:X.RTCIS:1218.L:ATM0/0,ATAC,MAG_EST,1218 SARREBOURG,8-35,1218-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1219.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1219,DI:ATAC.ZI:X.RTCIS:1219.L:ATM0/0,ATAC,MAG_OUEST,1219 STGERMAIN,8-35,1219-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1221.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1221,DI:ATAC.ZI:X.RTCIS:1221.L:ATM0/0,ATAC,MAG_EST,1221 FERRETTE,8-35,1221-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1223.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1223,DI:ATAC.ZI:X.RTCIS:1223.L:ATM0/0,ATAC,MAG_OUEST,1223 BALLAN,8-35,1223-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1226.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1226,DI:ATAC.ZI:X.RTCIS:1226.L:ATM0/0,ATAC,MAG_NORD,1226 MONTREUIL,8-35,1226-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1227.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1227,DI:ATAC.ZI:X.RTCIS:1227.L:ATM0/0,ATAC,MAG_SUD,1227 CARBONNE,8-35,1227-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1229.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1229,DI:ATAC.ZI:X.RTCIS:1229.L:ATM0/0,ATAC,MAG_NORD,1229 GISORS,8-35,1229-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1230.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1230,DI:ATAC.ZI:X.RTCIS:1230.L:ATM0/0,ATAC,MAG_SUD,1230 MANSLE,8-35,1230-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1231.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1231,DI:ATAC.ZI:X.RTCIS:1231.L:ATM0/0,ATAC,MAG_OUEST,1231 THOMERY,8-35,1231-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1237.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1237,DI:ATAC.ZI:X.RTCIS:1237.L:ATM0/0,ATAC,MAG_NORD,1237 TRIEL,8-35,1237-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1238.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1238,DI:ATAC.ZI:X.RTCIS:1238.L:ATM0/0,ATAC,MAG_EST,1238 ILLKIRCH,8-35,1238-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1240.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1240,DI:ATAC.ZI:X.RTCIS:1240.L:ATM0/0,ATAC,MAG_EST,1240 ROSHEIM,8-35,1240-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1245.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1245,DI:ATAC.ZI:X.RTCIS:1245.L:ATM0/0,ATAC,MAG_OUEST,1245 MIREBEAU,8-35,1245-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1248.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1248,DI:ATAC.ZI:X.RTCIS:1248.L:ATM0/0,ATAC,MAG_NORD,1248 ARGENTEUIL,8-35,1248-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1249.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1249,DI:ATAC.ZI:X.RTCIS:1249.L:ATM0/0,ATAC,MAG_OUEST,1249 RUEIL MALMAISON,8-35,1249-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1251.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1251,DI:ATAC.ZI:X.RTCIS:1251.L:ATM0/0,ATAC,MAG_EST,1251 FAULQUELMONT,8-35,1251-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1253.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1253,DI:ATAC.ZI:X.RTCIS:1253.L:ATM0/0,ATAC,MAG_SUD,1253 GRADIGNAN MALA,8-35,1253-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1254.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1254,DI:ATAC.ZI:X.RTCIS:1254.L:ATM0/0,ATAC,MAG_SUD,1254 LAGUENNE,8-35,1254-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1255.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1255,DI:ATAC.ZI:X.RTCIS:1255.L:ATM0/0,ATAC,MAG_SUD,1255 AURILLAC,8-35,1255-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1256.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1256,DI:ATAC.ZI:X.RTCIS:1256.L:ATM0/0,ATAC,MAG_SUD,1256 AUSSILLON,8-35,1256-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1257.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1257,DI:ATAC.ZI:X.RTCIS:1257.L:ATM0/0,ATAC,MAG_NORD,1257 BREUIL LE VERT,8-35,1257-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1260.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1260,DI:ATAC.ZI:X.RTCIS:1260.L:ATM0/0,ATAC,MAG_SUD,1260 GRENOBLE FOCH,8-35,1260-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1261.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1261,DI:ATAC.ZI:X.RTCIS:1261.L:ATM0/0,ATAC,MAG_NORD,1261 PARIS MAINE,8-35,1261-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1262.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1262,DI:ATAC.ZI:X.RTCIS:1262.L:ATM0/0,ATAC,MAG_OUEST,1262 ARNOUVILLES,8-35,1262-ATM0/0-8-35,,,SI,STAT_CDV,80,512,80,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1263.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1263,DI:ATAC.ZI:X.RTCIS:1263.L:ATM0/0,ATAC,MAG_NORD,1263 AUBERVILLIERS,8-35,1263-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
DI:ATAC.ZI:X.RTCIS:1264.L:ATM0/0.N:8-35,VCL,DI:ATAC.ZI:X.RTCIS:1264,DI:ATAC.ZI:X.RTCIS:1264.L:ATM0/0,ATAC,MAG_NORD,1264 AUTINGUES,8-35,1264-ATM0/0-8-35,,,SI,STAT_CDV,512,512,512,512,,500,500,,,IP-VPN ADSL,ZVAD,
