##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,COMMENTARY,IP_ADDRESS,CIAL_TYPE,CIAL_PRIMARY,CIAL_PROTOCOL,CIAL_PE_NAME,CIAL_ACCESS_TYPE_NETWORK,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_SOLD_BWD,SRV_STAT_DATA,SRV_LOAD_MAX_UP_SLA,SRV_LOAD_MAX_DOWN_SLA,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3.L:M-1/P-1,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3,ADPGSI_AG,FR,MAN_SURESNES2,M-1/P-1,A2100-CEUSHJC3-M-1/P-1,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3.L:M-2/P-1,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3,ADPGSI_AG,FR,MAN_SURESNES2,M-2/P-1,A2100-CEUSHJC3-M-2/P-1,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3.L:M-2/P-2,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3,ADPGSI_AG,FR,MAN_SURESNES2,M-2/P-2,A2100-CEUSHJC3-M-2/P-2,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3.L:M-2/P-3,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3,ADPGSI_AG,FR,MAN_SURESNES2,M-2/P-3,A2100-CEUSHJC3-M-2/P-3,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3.L:M-2/P-4,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3,ADPGSI_AG,FR,MAN_SURESNES2,M-2/P-4,A2100-CEUSHJC3-M-2/P-4,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3.L:M-2/P-5,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3,ADPGSI_AG,FR,MAN_SURESNES2,M-2/P-5,A2100-CEUSHJC3-M-2/P-5,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3.L:M-2/P-6,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3,ADPGSI_AG,FR,MAN_SURESNES2,M-2/P-6,A2100-CEUSHJC3-M-2/P-6,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3.L:M-2/P-7,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3,ADPGSI_AG,FR,MAN_SURESNES2,M-2/P-7,A2100-CEUSHJC3-M-2/P-7,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3.L:M-2/P-8,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3,ADPGSI_AG,FR,MAN_SURESNES2,M-2/P-8,A2100-CEUSHJC3-M-2/P-8,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3.L:N-1,LR_LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSHJC3,ADPGSI_AG,FR,MAN_SURESNES2,N-1,A2100-CEUSHJC3-N-1,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3.L:M-1/P-1,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3,ADPGSI_AG,FR,MAN_HUB NANTERRE 2,M-1/P-1,A2100-CEUSKIC3-M-1/P-1,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3.L:M-2/P-1,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3,ADPGSI_AG,FR,MAN_HUB NANTERRE 2,M-2/P-1,A2100-CEUSKIC3-M-2/P-1,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3.L:M-2/P-2,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3,ADPGSI_AG,FR,MAN_HUB NANTERRE 2,M-2/P-2,A2100-CEUSKIC3-M-2/P-2,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3.L:M-2/P-3,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3,ADPGSI_AG,FR,MAN_HUB NANTERRE 2,M-2/P-3,A2100-CEUSKIC3-M-2/P-3,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3.L:M-2/P-4,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3,ADPGSI_AG,FR,MAN_HUB NANTERRE 2,M-2/P-4,A2100-CEUSKIC3-M-2/P-4,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3.L:M-2/P-5,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3,ADPGSI_AG,FR,MAN_HUB NANTERRE 2,M-2/P-5,A2100-CEUSKIC3-M-2/P-5,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3.L:M-2/P-6,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3,ADPGSI_AG,FR,MAN_HUB NANTERRE 2,M-2/P-6,A2100-CEUSKIC3-M-2/P-6,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3.L:M-2/P-7,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3,ADPGSI_AG,FR,MAN_HUB NANTERRE 2,M-2/P-7,A2100-CEUSKIC3-M-2/P-7,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3.L:M-2/P-8,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3,ADPGSI_AG,FR,MAN_HUB NANTERRE 2,M-2/P-8,A2100-CEUSKIC3-M-2/P-8,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3.L:N-1,LR_LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEUSKIC3,ADPGSI_AG,FR,MAN_HUB NANTERRE 2,N-1,A2100-CEUSKIC3-N-1,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HC9.L:M-1/P-1,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HC9,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-1/P-1,A2100-CEWE3HC9-M-1/P-1,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HC9.L:M-2/P-1,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HC9,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-2/P-1,A2100-CEWE3HC9-M-2/P-1,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HC9.L:M-2/P-2,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HC9,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-2/P-2,A2100-CEWE3HC9-M-2/P-2,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HC9.L:M-2/P-3,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HC9,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-2/P-3,A2100-CEWE3HC9-M-2/P-3,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HC9.L:M-2/P-4,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HC9,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-2/P-4,A2100-CEWE3HC9-M-2/P-4,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HC9.L:M-2/P-5,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HC9,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-2/P-5,A2100-CEWE3HC9-M-2/P-5,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HC9.L:N-1,LR_LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HC9,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,N-1,A2100-CEWE3HC9-N-1,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA.L:M-1/P-1,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-1/P-1,A2100-CEWE3HCA-M-1/P-1,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA.L:M-2/P-1,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-2/P-1,A2100-CEWE3HCA-M-2/P-1,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA.L:M-2/P-2,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-2/P-2,A2100-CEWE3HCA-M-2/P-2,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA.L:M-2/P-3,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-2/P-3,A2100-CEWE3HCA-M-2/P-3,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA.L:M-2/P-4,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-2/P-4,A2100-CEWE3HCA-M-2/P-4,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA.L:M-2/P-5,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-2/P-5,A2100-CEWE3HCA-M-2/P-5,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA.L:M-2/P-6,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-2/P-6,A2100-CEWE3HCA-M-2/P-6,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA.L:M-2/P-7,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-2/P-7,A2100-CEWE3HCA-M-2/P-7,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA.L:M-2/P-8,LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,M-2/P-8,A2100-CEWE3HCA-M-2/P-8,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA.L:N-1,LR_LAN,DI:ADPGSI_AG.ZI:X.RTATRI:A2100-CEWE3HCA,ADPGSI_AG,FR,MAN_MONTSOURIS_HUB2_,N-1,A2100-CEWE3HCA-N-1,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-CQF1.L:GE0/0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-CQF1,ADPGSI_AG,AGENCES,CARQUEFOU2,GE0/0,agence-cqf1-GE0/0,*** LAN CLIENT ***,150.175.197.2,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-CQF1.L:GE0/1,LR_LAN,DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-CQF1,ADPGSI_AG,AGENCES,CARQUEFOU2,GE0/1,agence-cqf1-GE0/1,*** WAN HD ***ORCH=RESEAU --- INTERFACE HD ---,,,,,,,,,,Y,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-LIL1.L:FE0/0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-LIL1,ADPGSI_AG,AGENCES,WASQUEHAL,FE0/0,AGENCE-LIL1-FE0/0,*** LAN CLIENT ***,,,,,,,,,,Y,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-LIL1.L:FE0/1,LR_LAN,DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-LIL1,ADPGSI_AG,AGENCES,WASQUEHAL,FE0/1,AGENCE-LIL1-FE0/1,*** WAN HD ***ORCH=RESEAU --- INTERFACE HD ---,,,,,,,,,,Y,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-MARSEILLE.L:ATM0/0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-MARSEILLE,ADPGSI_AG,AGENCES,MARSEILLE,ATM0/0,agence-marseille-ATM0/0,Vers  ,,,,,,,,,,Y,,,,IP-VPN ADSL,ZVAD,
DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-MARSEILLE.L:FE0/0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-MARSEILLE,ADPGSI_AG,AGENCES,MARSEILLE,FE0/0,agence-marseille-FE0/0,--- LAN CLIENT ---,150.175.111.18,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-MONTSOURIS-HUB2.L:GE0/0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-MONTSOURIS-HUB2,ADPGSI_AG,AGENCES,HUB MONTSOURIS,GE0/0,agence-montsouris-HUB2-GE0/0,--- LAN CLIENT ---,150.175.235.238,,,,,,,,,Y,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-MONTSOURIS-HUB2.L:GE0/1,LR_LAN,DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-MONTSOURIS-HUB2,ADPGSI_AG,AGENCES,HUB MONTSOURIS,GE0/1,agence-montsouris-HUB2-GE0/1,--- 339521010Z017  ---,,,,,,,,,,Y,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-NANTERRE-HUB1.L:GE0/0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-NANTERRE-HUB1,ADPGSI_AG,AGENCES,HUB NANTERRE,GE0/0,agence-nanterre-HUB1-GE0/0,--- LAN CLIENT ---,150.175.235.110,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-NANTERRE-HUB1.L:GE0/1,LR_LAN,DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-NANTERRE-HUB1,ADPGSI_AG,AGENCES,HUB NANTERRE,GE0/1,agence-nanterre-HUB1-GE0/1,ORCH=RESEAU --- 339520000P001  ---,,,,,,,,,,Y,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-ROUEN.L:ATM0/0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-ROUEN,ADPGSI_AG,AGENCES,ROUEN,ATM0/0,agence-rouen-ATM0/0,Vers  ,,,,,,,,,,Y,,,,IP-VPN ADSL,ZVAD,
DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-ROUEN.L:FE0/0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-ROUEN,ADPGSI_AG,AGENCES,ROUEN,FE0/0,agence-rouen-FE0/0,--- LAN CLIENT ---,150.175.111.26,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-TLS1.L:ATM0/0/IMA0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-TLS1,ADPGSI_AG,AGENCES,BLAGNAC2,ATM0/0/IMA0,agence-tls1-ATM0/0/IMA0,ORCH=RESEAU Vers  ,,,,,,,,,,Y,,,,IP-VPN ADSL,ZVAD,
DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-TLS1.L:FE0/0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:AGENCE-TLS1,ADPGSI_AG,AGENCES,BLAGNAC2,FE0/0,agence-tls1-FE0/0,*** LAN CLIENT ***,150.175.197.10,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:BDX1.L:ATM0/0/0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:BDX1,ADPGSI_AG,AGENCES,BORDEAUX,ATM0/0/0,bdx1-ATM0/0/0,Vers  ,,,,,,,,,,Y,,,,IP-VPN ADSL,ZVAD,
DI:ADPGSI_AG.ZI:X.RTCIS:BDX1.L:FE0/0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:BDX1,ADPGSI_AG,AGENCES,BORDEAUX,FE0/0,bdx1-FE0/0,--- LAN CLIENT ---,150.175.94.202,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:CZ.L:GE0/0,LR_LAN,DI:ADPGSI_AG.ZI:X.RTCIS:CZ,ADPGSI_AG,AGENCES,CZ PRA2,GE0/0,cz-GE0/0,--- Carrier = GTS CZECH S.R.O. Offer = GTS Lease Line L1 EPL Dat,,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNHDANIN,
DI:ADPGSI_AG.ZI:X.RTCIS:EYBENS.L:ATM0/0/IMA0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:EYBENS,ADPGSI_AG,AGENCES,EYBENS,ATM0/0/IMA0,eybens-ATM0/0/IMA0,Vers  ,,,,,,,,,,Y,,,,IP-VPN ADSL,ZVAD,
DI:ADPGSI_AG.ZI:X.RTCIS:EYBENS.L:FE0/0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:EYBENS,ADPGSI_AG,AGENCES,EYBENS,FE0/0,eybens-FE0/0,*** LAN CLIENT ***,150.175.113.14,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:HEROUVILLE2.L:ATM0/0/0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:HEROUVILLE2,ADPGSI_AG,AGENCES,HEROUVILLE,ATM0/0/0,herouville2-ATM0/0/0,Vers CAE5 ATM1/0/1.519,,,,,,,,,,Y,,,,IP-VPN ADSL,ZVAD,
DI:ADPGSI_AG.ZI:X.RTCIS:LISSES1.L:FE0/0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:LISSES1,ADPGSI_AG,AGENCES,LISSES,FE0/0,lisses1-FE0/0,--- LAN CLIENT ---,150.175.113.250,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:LISSES1.L:FE0/1,LR_LAN,DI:ADPGSI_AG.ZI:X.RTCIS:LISSES1,ADPGSI_AG,AGENCES,LISSES,FE0/1,lisses1-FE0/1,*** WAN CN2 ***,10.250.250.30,,,,,,,,,Y,,,,IP-VPN ADSL,ZVAD,
DI:ADPGSI_AG.ZI:X.RTCIS:PBCN2168.L:FE0/0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:PBCN2168,ADPGSI_AG,ES,ES BCN3,FE0/0,PBCN2168-FE0/0,*** LAN CLIENT ***,150.175.196.82,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:PBCN2168.L:S0/0/0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:PBCN2168,ADPGSI_AG,ES,ES BCN3,S0/0/0,PBCN2168-S0/0/0,--- XNR=1228072D DNA=4343107 MTN Port=,,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNPERINT,
DI:ADPGSI_AG.ZI:X.RTCIS:PBCN2170.L:ATM0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:PBCN2170,ADPGSI_AG,ES,ES BCN2,ATM0,PBCN2170-ATM0,,,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:PBCN2170.L:FE0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:PBCN2170,ADPGSI_AG,ES,ES BCN2,FE0,PBCN2170-FE0,*** LAN CLIENT ***,150.175.196.74,,,,,,,,,N,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:PBRE286.L:GE0/0,LR_LAN,DI:ADPGSI_AG.ZI:X.RTCIS:PBRE286,ADPGSI_AG,DE,DE BRE1,GE0/0,PBRE286-GE0/0,*** LAN CLIENT ***,150.175.196.18,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:PBRE286.L:S1/0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:PBRE286,ADPGSI_AG,DE,DE BRE1,S1/0,PBRE286-S1/0,--- PTR BZRB759_BZRB523 - WAN-INTERFACE,57.211.3.10,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNHDANIN,
DI:ADPGSI_AG.ZI:X.RTCIS:PBRI095.L:GE0/0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:PBRI095,ADPGSI_AG,IT,IT BLT1,GE0/0,PBRI095-GE0/0,--- Customer LAN ---,150.175.196.249,,,,,,,,,N,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:PBRI095.L:GE0/1,LD_LAN,DI:ADPGSI_AG.ZI:X.RTCIS:PBRI095,ADPGSI_AG,IT,IT BLT1,GE0/1,PBRI095-GE0/1,ORCH=DEPORT -- back to back --,1.1.1.1,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:PBRI095.L:GE0/3,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:PBRI095,ADPGSI_AG,IT,IT BLT1,GE0/3,PBRI095-GE0/3,,,,,,,,,,,N,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:PBRI095.L:S0/0/0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:PBRI095,ADPGSI_AG,IT,IT BLT1,S0/0/0,PBRI095-S0/0/0,,,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:PBRS643.L:GE0/3,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:PBRS643,ADPGSI_AG,1#CSCS,GB WOE1,GE0/3,PBRS643-GE0/3,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:PBRS643.L:S0/0/0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:PBRS643,ADPGSI_AG,1#CSCS,GB WOE1,S0/0/0,PBRS643-S0/0/0,--- XNR=1309562F DNA=4442334 MTN Port=,,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNPERINT,
DI:ADPGSI_AG.ZI:X.RTCIS:PDRS184.L:ATM0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:PDRS184,ADPGSI_AG,DE,DE DRE1,ATM0,PDRS184-ATM0,,,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:PDRS184.L:FE0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:PDRS184,ADPGSI_AG,DE,DE DRE1,FE0,PDRS184-FE0,*** LAN CLIENT ***,150.175.196.138,,,,,,,,,N,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:PGVA1188.L:ATM0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:PGVA1188,ADPGSI_AG,CH,CH GEN1,ATM0,PGVA1188-ATM0,,,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:PGVA1188.L:FE0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:PGVA1188,ADPGSI_AG,CH,CH GEN1,FE0,PGVA1188-FE0,*** LAN CLIENT ***,150.175.196.66,,,,,,,,,N,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:PGVA1189.L:ATM0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:PGVA1189,ADPGSI_AG,CH,CH CAR1,ATM0,PGVA1189-ATM0,,,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:PGVA1189.L:FE0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:PGVA1189,ADPGSI_AG,CH,CH CAR1,FE0,PGVA1189-FE0,*** LAN CLIENT ***,150.175.196.50,,,,,,,,,N,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:PHAM1030.L:ATM0,LR,DI:ADPGSI_AG.ZI:X.RTCIS:PHAM1030,ADPGSI_AG,DE,DE HAM1,ATM0,PHAM1030-ATM0,,,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:PHAM1030.L:FE0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:PHAM1030,ADPGSI_AG,DE,DE HAM1,FE0,PHAM1030-FE0,*** LAN CLIENT ***,150.175.196.178,,,,,,,,,N,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:PLHR1639.L:GE0/0,LR_LAN,DI:ADPGSI_AG.ZI:X.RTCIS:PLHR1639,ADPGSI_AG,AGENCES,GB CHE1,GE0/0,PLHR1639-GE0/0,--- Carrier=CABLE & WIRELESS   Offer=ETHERNET WIRE LINE SINGLE C,,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNHDANIN,
DI:ADPGSI_AG.ZI:X.RTCIS:PLHR1639.L:GE0/3,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:PLHR1639,ADPGSI_AG,AGENCES,GB CHE1,GE0/3,PLHR1639-GE0/3,,,,,,,,,,,N,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:PLON6965.L:FE0/0,LAN,DI:ADPGSI_AG.ZI:X.RTCIS:PLON6965,ADPGSI_AG,GB,GB LON1,FE0/0,PLON6965-FE0/0,*** LAN CLIENT ***,150.175.196.10,,,,,,,,,N,,,,,,
