##v1.0##
FDN,OBJECT_TYPE,DOMAIN,ZONE,SITE,NAME,MNEMO,ADMIN_ADDRESS,COMMUNITY_CODE,COMMUNITY_NAME,CUSTOMER_CODE,CUSTOMER_NAME,COUNTRY_CODE,COUNTRY_NAME,CITY_CODE,CITY_NAME,NETWORK_ROLE,POP_ID,ORIGIN,ACTIVATION_MODEL,SOFTWARE_RELEASE,VOICE_ROLE,IPPBX_ZONE,IS_SHARED,MANUFACTURER,MACRO_TYPE,SRV_STAT_DATA,SRV_IPER_PATH_PERF,SRV_IPER_PATH_PERF_SLA,SRV_IPER_PATH_PERF_CPUMAX_SLA,SRV_IPER_PATH_AVAIL,SRV_IPER_PATH_AVAIL_SLA,SRV_IPER_PATH_AVAIL_CPUMAX_SLA,SRV_IPER_SITE_AVAIL,SRV_IPER_SITE_AVAIL_SLA,SRV_IPER_SITE_AVAIL_CPUMAX_SLA,SRV_IPER_ROUTER_PERF,SRV_IPER_BACKBONE_PATH,SRV_IPER_COS_VOLUME,SRV_IP_DSL_SERVICE_TYPE,SRV_IP_DSL_CARRIER_NAME,SRV_IP_DSL_OFFER_NAME,SRV_3G_SERVICE_TYPE,SRV_3G_CARRIER_CODE,SRV_3G_CARRIER_NAME,SRV_3G_GSM_NUMBER,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:AREVA.ZI:X.RTCIS:NC-EQUEURDREVILLE,RTCIS,AREVA,AREVA_NC,NC-FR-AVL EQUEURDREV,NC-EQUEURDREVILLE,nc-equeurdreville,10.47.72.128,,,,,,,,,CE,,CEDRE,cisco,15.1 4 M1,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03JE4C89,BVPN - Corporate 42240,VPO0006,0023003867
DI:AREVA.ZI:X.RTCIS:NC-JOHANNESBURG,RTCIS,AREVA,AREVA_NC,NC-ZA-BUM JOHANNESBU,NC-JOHANNESBURG,nc-johannesburg,10.66.40.135,,,,,ZAF,AFRIQUE DU SUD,,,CE,,SATIN,cisco,12.4(25a),,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:AREVA.ZI:X.RTCIS:NC-LONDON,RTCIS,AREVA,AREVA_RH,SA-UK-DIM LONDON,NC-LONDON,nc-london,10.66.50.60,,,,,GBR,ROYAUME-UNI,,,CE,,SATIN,cisco,12.4 20 T3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:AREVA.ZI:X.RTCIS:NC-NIZHNY,RTCIS,AREVA,AREVA_NC,NC-RU-BUCSI NOVGOROD,NC-NIZHNY,nc-nizhny,10.66.54.170,,,,,RUS,RUSSIE  FEDERATION DE,,,CE,,SATIN,cisco,12.4(23),,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:AREVA.ZI:X.RTCIS:NC-STPAULLES,RTCIS,AREVA,AREVA_NC,NC-FR-AVL CADARACHE,NC-STPAULLES,nc-stpaulles,10.41.194.54,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T2,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03ERYEFD,BVPN - Corporate 4352,VPO0002,0022982958
DI:AREVA.ZI:X.RTCIS:NC-SWAKOPMOUND,RTCIS,AREVA,AREVA_NC,NC-NA-BUM SWAKOPMUND,NC-SWAKOPMOUND,nc-swakopmound,10.66.47.7,,,,,NAM,NAMIBIE,,,CE,,SATIN,cisco,12.4(5a),,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:AREVA.ZI:X.RTCIS:NC-VALOGNES,RTCIS,AREVA,AREVA_NC,NC-FR-BUL LMC VALOGN,NC-VALOGNES,nc-valognes,10.48.182.79,,,,,,,,,CE,,CEDRE,cisco,15.1 4 M1,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03EPS483,BVPN - Corporate 15615,VPO0006,0022982231
DI:AREVA.ZI:X.RTCIS:NP-ERLANGEN,RTCIS,AREVA,AREVA_GMBH,NP-DE-ERLANGEN,NP-ERLANGEN,np-erlangen,10.66.113.2,,,,,DEU,ALLEMAGNE,,,CE,,SATIN,cisco,15.1 2 T2,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:AREVA.ZI:X.RTCIS:NP-ERLANGEN-S,RTCIS,AREVA,AREVA_GMBH,NP-DE-ERLANGEN,NP-ERLANGEN-S,np-erlangen-s,10.66.113.3,,,,,DEU,ALLEMAGNE,,,CE,,SATIN,cisco,15.1 2 T2,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:AREVA.ZI:X.RTCIS:NP-IN-MUMBAI,RTCIS,AREVA,AREVA_NPF,SA-IN-DIM MUMBAI,NP-IN-MUMBAI,np-in-mumbai,10.66.50.1,,,,,IND,INDE,,,CE,,SATIN,cisco,12.4(15)T9,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:AREVA.ZI:X.RTCIS:NP-LYNCHBURG-MRR,RTCIS,AREVA,AREVA_INC,NP-US-LYNCHBURG,NP-LYNCHBURG-MRR,np-lynchburg-mrr,10.66.118.235,,,,,USA,ETATS-UNIS,,,CE,,SATIN,cisco,15.1 2 T2,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:AREVA.ZI:X.RTCIS:NP-LYNCHBURG-OFR,RTCIS,AREVA,AREVA_INC,NP-US-LYNCHBURG,NP-LYNCHBURG-OFR,np-lynchburg-ofr,10.66.113.4,,,,,USA,ETATS-UNIS,,,CE,,SATIN,cisco,15.1 1 T2,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:AREVA.ZI:X.RTCIS:NP-SHENZHEN,RTCIS,AREVA,AREVA_NPF,NP-CN-TAISHAN,NP-SHENZHEN,np-shenzhen,10.66.68.62,,,,,CHN,CHINE,,,CE,,SATIN,cisco,12.4(23),,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:AREVA.ZI:X.RTCIS:NP-STPAUL,RTCIS,AREVA,AREVA_NPF,NP-FR-ST PAUL,NP-STPAUL,np-stpaul,10.45.141.69,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03EMRRAB,BVPN - Corporate 8192,VPO0006,0022982284
DI:AREVA.ZI:X.RTCIS:NPF-PAIMBOEUF,RTCIS,AREVA,AREVA_NPF,NP-FR-PAIMBOEUF,NPF-PAIMBOEUF,npf-paimboeuf,10.42.247.47,,,,,FRA,FRANCE,,,CE,,SATIN,cisco,12.4 8,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:AREVA.ZI:X.RTCIS:NPF-PAIMBOEUF-MSB,RTCIS,AREVA,AREVA_NPF,NP-FR-PAIMBOEUF,NPF-PAIMBOEUF-MSB,npf-paimboeuf-msb,10.46.78.47,,,,,,,,,CE,,CEDRE,cisco,12.4 6 T3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03K38ABF,BVPN - Corporate 8192,VPO0011,0023002196
DI:AREVA.ZI:X.RTCIS:NPF-PIEUX-N,RTCIS,AREVA,AREVA_NPF,NP-FR-FLAMANVILLE,NPF-PIEUX-N,npf-pieux-n,10.46.84.224,,,,,,,,,CE,,CEDRE,cisco,12.4 8,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03JC2F98,BVPN - Corporate 13312,VPO0014,0023002355
DI:AREVA.ZI:X.RTCIS:NPF-PIEUX-S,RTCIS,AREVA,AREVA_NPF,NP-FR-FLAMANVILLE,NPF-PIEUX-S,npf-pieux-s,10.47.72.11,,,,,,,,,CE,,CEDRE,cisco,12.4 5a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03JC2F98,BVPN - Corporate 13312,VPO0014,0023002355
DI:AREVA.ZI:X.RTCIS:ROME,RTCIS,AREVA,AREVA_RH,SA-IT-ROME,ROME,rome,10.66.112.200,,,,,ITA,ITALIE,,,CE,,SATIN,cisco,12.4 25a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:AREVA.ZI:X.RTCIS:ROW-MOSCOW,RTCIS,AREVA,AREVA_NPF,SA-RU-DIM MOSCOW,ROW-MOSCOW,row-moscow,10.66.72.21,,,,,RUS,RUSSIE  FEDERATION DE,,,CE,,SATIN,cisco,12.4(25a),,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:AREVA.ZI:X.RTCIS:TEFR-CADARACHE1,RTCIS,AREVA,AREVA_TA,TA-CFR-CADARACHE,TEFR-CADARACHE1,tefr-cadarache1,10.42.21.70,,,,,,,,,CE,,CEDRE,cisco,12.4 23,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03JBM8E3,BVPN - Corporate 32256,VPO0006,0023002320
DI:AREVA.ZI:X.RTCIS:TEFR-CROZON,RTCIS,AREVA,AREVA_TA,TA-FR-ILE LONGUE,TEFR-CROZON,tefr-crozon,10.46.112.223,,,,,,,,,CE,,CEDRE,cisco,12.4 8,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03DTNPFF,BVPN - Corporate 1024,VPO0003,0022975606
DI:AREVA.ZI:X.RTONE:AREVA-NP-JEUMONT,RTONE,AREVA,AREVA_NPF,NP-FR-JUMETIAU,NP-JEUMONT,areva-np-jeumont,10.48.178.250,,,,,,,,,CE,,CEDRE,one-access,V4.2R5E2_FT18H,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03ERT78F,BVPN - Corporate 2048,VPO0002,0022984776
DI:AREVA.ZI:X.RTONE:BUA-CADARACH-CASTELET,RTONE,AREVA,AREVA_NC,FR-BUA-STMI-CADARACH,BUA-CADARACH-CASTELET,bua-cadarach-castelet,10.47.161.37,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT1,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03KYLYDB,BVPN - Corporate 8192,VPO0006,0023019579
DI:AREVA.ZI:X.RTONE:CFR-AUBAGNE,RTONE,AREVA,AREVA_NC,NC-FR-BUMN AUBAGNE,CFR-AUBAGNE,cfr-aubagne,10.44.186.14,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT5,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03ERZFFE,BVPN - Corporate 1024,VPO0002,0022982673
DI:AREVA.ZI:X.RTONE:CFR-CHERBOURG,RTONE,AREVA,AREVA_TA,TA-FR-CHERBOURG,CFR-CHERBOURG,cfr-cherbourg,10.48.182.219,,,,,,,,,CE,,CEDRE,one-access,V3.7R5E13_FT6,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03EKPGAA,BVPN - Corporate 5120,VPO0002,0022983300
DI:AREVA.ZI:X.RTONE:CFR-LINGOLSHEIM,RTONE,AREVA,AREVA_NC,NC-FR-BUMN LINGOLSHE,CFR-LINGOLSHEIM,cfr-lingolsheim,10.43.219.65,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT5,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03ES1LF1,BVPN - Corporate 2048,VPO0002,0022983191
DI:AREVA.ZI:X.RTONE:CFR-LOCHES,RTONE,AREVA,AREVA_NC,NC-FR-BUMN LOCHES,CFR-LOCHES,cfr-loches,10.45.127.46,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT5,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03ES2LF1,BVPN - Corporate 2048,VPO0002,0022982631
DI:AREVA.ZI:X.RTONE:CFR-MIRAMAS1,RTONE,AREVA,AREVA_NC,NC-FR-BUC MIRAMAS,CFR-MIRAMAS1,cfr-miramas1,10.46.72.125,,,,,,,,,CE,,CEDRE,one-access,V3.7R5E13_FT6,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03ERV78F,BVPN - Corporate 1024,VPO0002,0022984730
DI:AREVA.ZI:X.RTONE:CFR-STMI-CATTENOM,RTONE,AREVA,AREVA_NC,NC-FR-BUA GADS CATTE,CFR-STMI-CATTENOM,cfr-stmi-cattenom,10.42.228.171,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT5,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03ES038E,BVPN - Corporate 1024,VPO0003,0022984746
DI:AREVA.ZI:X.RTONE:CFR-STMI-PENNES,RTONE,AREVA,AREVA_TA,TA-FR-LES PENNES MIR,CFR-STMI-PENNES,cfr-stmi-pennes,10.43.228.172,,,,,,,,,CE,,CEDRE,one-access,V3.7R5E13_FT6,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03EKN2DF,BVPN - Corporate 2048,VPO0002,0022982621
DI:AREVA.ZI:X.RTONE:CFR-STMI-RUGLES,RTONE,AREVA,AREVA_NPF,NC-FR-BUMN 3 CHATEAU,CFR-STMI-RUGLES,cfr-stmi-rugles,10.43.112.195,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT5,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03ES0REF,BVPN - Corporate 2048,VPO0002,0022984741
DI:AREVA.ZI:X.RTONE:CFR-STMI-VAL,RTONE,AREVA,AREVA_NPF,NP-FR-VALREUIL,CFR-STMI-VAL,cfr-stmi-val,10.41.178.235,,,,,,,,,CE,,CEDRE,one-access,V4.2R5E2_FT18K,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03JGS2F7,BVPN - Corporate 1024,VPO0002,0023002401
DI:AREVA.ZI:X.RTONE:CFR-STSAUVEUR,RTONE,AREVA,AREVA_NC,NC-FR-AVL ST SAUVEUR,CFR-STSAUVEUR,cfr-stsauveur,10.44.207.229,,,,,,,,,CE,,CEDRE,one-access,V3.7R5E13_FT6,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03JGZY9C,BVPN - Corporate 2048,VPO0012,0023002275
DI:AREVA.ZI:X.RTONE:CFR-STSAUVEUR1,RTONE,AREVA,AREVA_NC,NC-FR-AVL ST SAUVEUR,CFR-STSAUVEUR1,cfr-stsauveur1,10.45.213.132,,,,,,,,,CE,,CEDRE,one-access,V3.7R5E13_FT6,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03JGZY9C,BVPN - Corporate 2048,VPO0012,0023002275
DI:AREVA.ZI:X.RTONE:CFR-VALOGNES-S,RTONE,AREVA,AREVA_NC,NC-FR-AVL VALOGNES,CFR-VALOGNES-S,cfr-valognes-s,10.45.213.131,,,,,,,,,CE,,CEDRE,one-access,V3.7R5E13_FT6,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03JG6U90,BVPN - Corporate 2048,VPO0012,0023002108
DI:AREVA.ZI:X.RTONE:CFR-VALOGNES1,RTONE,AREVA,AREVA_NC,NC-FR-AVL VALOGNES,CFR-VALOGNES1,cfr-valognes1,10.44.207.228,,,,,,,,,CE,,CEDRE,one-access,V3.7R5E16_FT4,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03JG6U90,BVPN - Corporate 2048,VPO0012,0023002108
DI:AREVA.ZI:X.RTONE:CFR-VEUREY,RTONE,AREVA,GRE,NC-FR-BUA VEUREY VOR,CFR-VEUREY,cfr-veurey,10.41.196.183,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT5,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03ES408D,BVPN - Corporate 512,VPO0002,0022982629
DI:AREVA.ZI:X.RTONE:EUR-BOURGET,RTONE,AREVA,GRE,NC-FR-BUCSI BOURGET,EUR-BOURGET,eur-bourget,10.47.243.3,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT6,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03CREAF9,BVPN - Corporate 10920,VPO0006,0022969417
DI:AREVA.ZI:X.RTONE:EUR-CARQUEFOU1,RTONE,AREVA,AREVA_NC,NC-FR-BUCSI CARQUEFO,EUR-CARQUEFOU1,eur-carquefou1,10.45.123.86,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E17_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03EKQWBA,BVPN - Corporate 4352,VPO0002,0022983260
DI:AREVA.ZI:X.RTONE:EUR-ECHIROLLES,RTONE,AREVA,AREVA_NC,NC-FR-BUCSI ECHIROLL,EUR-ECHIROLLES,eur-echirolles,10.45.73.192,,,,,,,,,CE,,CEDRE,one-access,V3.7R11E20_FT10,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03EKQEA8,BVPN - Corporate 2304,VPO0002,0022983264
DI:AREVA.ZI:X.RTONE:EUR-MULHOUSE,RTONE,AREVA,AREVA_NC,NC-FR-BUCSI MULHOUSE,EUR-MULHOUSE,eur-mulhouse,10.42.225.111,,,,,,,,,CE,,CEDRE,one-access,V4.2R5E2_FT13F,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03EKTCAE,BVPN - Corporate 4352,VPO0002,0022983253
DI:AREVA.ZI:X.RTONE:EUR-QUIMPER,RTONE,AREVA,AREVA_NC,NC-FR-BUCSI QUIMPER,EUR-QUIMPER,eur-quimper,10.40.96.156,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT5,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03EKRYB4,BVPN - Corporate 4352,VPO0002,0022983218
DI:AREVA.ZI:X.RTONE:FFR-BAGNOLS,RTONE,AREVA,AREVA_NPF,NP-FR-BAGNOLS CEZE,FFR-BAGNOLS,ffr-bagnols,10.47.70.6,,,,,,,,,CE,,CEDRE,one-access,V3.7R11E20_FT19,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03EL0PAC,BVPN - Corporate 4096,VPO0002,0022982935
DI:AREVA.ZI:X.RTONE:FFR-CREUSOT,RTONE,AREVA,AREVA_NPF,NP-FR-CREUSOT CT,FFR-CREUSOT,ffr-creusot,10.43.109.107,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT9,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03QLETA8,BVPN - Corporate 8872,VPO0006,0023047524
DI:AREVA.ZI:X.RTONE:FFR-MONTREUIL-N,RTONE,AREVA,AREVA_NPF,NP-FR-MONTREUIL,FFR-MONTREUIL-N,ffr-montreuil-n,10.45.179.64,,,,,,,,,CE,,CEDRE,one-access,V3.7R11E20_FT19,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03F2VZA2,BVPN - Corporate 4096,VPO0007,0022985228
DI:AREVA.ZI:X.RTONE:FFR-RUNGIS,RTONE,AREVA,AREVA_NPF,NP-FR-RUNGIS,FFR-RUNGIS,ffr-rungis,10.42.137.170,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT5,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03ES1588,BVPN - Corporate 2048,VPO0002,0022983256
DI:AREVA.ZI:X.RTONE:NC-6FOUR-N,RTONE,AREVA,AREVA_NC,NC-FR-BUL MCO 6 FOUR,NC-6FOUR-N,nc-6four-n,10.41.99.61,,,,,,,,,CE,,CEDRE,one-access,V3.7R11E20_FT19,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03F2UUAD,BVPN - Corporate 2048,VPO0007,0022985506
DI:AREVA.ZI:X.RTONE:NC-6FOUR-S,RTONE,AREVA,AREVA_NC,NC-FR-BUL MCO 6 FOUR,NC-6FOUR-S,nc-6four-s,10.47.6.102,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT5,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03F2UUAD,BVPN - Corporate 2048,VPO0007,0022985506
DI:AREVA.ZI:X.RTONE:NC-AVOINE,RTONE,AREVA,AREVA_NC,NC-FR-BUA PNS AVOINE,NC-AVOINE,nc-avoine,10.48.198.131,,,,,,,,,CE,,CEDRE,one-access,V3.7R5E16_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03F312CF,BVPN - Corporate 1024,VPO0007,0022985144
DI:AREVA.ZI:X.RTONE:NC-AVOINE-S,RTONE,AREVA,AREVA_NC,NC-FR-BUA PNS AVOINE,NC-AVOINE-S,nc-avoine-s,10.46.78.41,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT5,,,0,one-access,ROUTEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03F312CF,BVPN - Corporate 1024,VPO0007,0022985144
DI:AREVA.ZI:X.RTONE:NC-BEAUMONT1,RTONE,AREVA,AREVA_NC,NC-FR-BUCSI HAGUE,NC-BEAUMONT1,nc-beaumont1,10.46.135.9,,,,,,,,,CE,,CEDRE,one-access,V3.7R5E16_FT4,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03EKVRBF,BVPN - Corporate 1024,VPO0002,0022983240
DI:AREVA.ZI:X.RTONE:NC-BESSINES,RTONE,AREVA,AREVA_NC,NC-FR-BUM BESSINES,NC-BESSINES,nc-bessines,10.46.75.119,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT9A,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03J6ZWB4,BVPN - Corporate 7336,VPO0012,0023006789
DI:AREVA.ZI:X.RTONE:NC-BESSINES-S,RTONE,AREVA,AREVA_NC,NC-FR-BUM BESSINES,NC-BESSINES-S,nc-bessines-s,10.44.119.109,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT9A,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03J6ZWB4,BVPN - Corporate 7336,VPO0012,0023006789
DI:AREVA.ZI:X.RTONE:NC-DIEPPE,RTONE,AREVA,AREVA_NC,NC-FR-BUA DIEPPE,NC-DIEPPE,nc-dieppe,10.48.174.177,,,,,,,,,CE,,CEDRE,one-access,V3.7R5E16_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03F2VAB9,BVPN - Corporate 1024,VPO0007,0022985264
DI:AREVA.ZI:X.RTONE:NC-DIEPPE-S,RTONE,AREVA,AREVA_NC,NC-FR-BUA DIEPPE,NC-DIEPPE-S,nc-dieppe-s,10.46.78.45,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT5,,,0,one-access,ROUTEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03F2VAB9,BVPN - Corporate 1024,VPO0007,0022985264
DI:AREVA.ZI:X.RTONE:NC-FR-STPAUL,RTONE,AREVA,AREVA_NC,NC-FR-BUA TRIH 3 CHA,NC-FR-STPAUL,nc-fr-stpaul,10.40.165.181,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT1,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03EKX1DC,BVPN - Corporate 4096,VPO0002,0022982946
DI:AREVA.ZI:X.RTONE:NC-LAGNIEU-N,RTONE,AREVA,AREVA_NC,NC-FR-BUA GADS BLYES,NC-LAGNIEU-N,nc-lagnieu-n,10.41.143.226,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT1,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03P6U8D8,BVPN - Corporate 4096,VPO0007,0023042009
DI:AREVA.ZI:X.RTONE:NC-LAGNIEU-S,RTONE,AREVA,AREVA_NC,NC-FR-BUA GADS BLYES,NC-LAGNIEU-S,nc-lagnieu-s,10.46.78.48,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT9,,,0,one-access,ROUTEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03P6U8D8,BVPN - Corporate 4096,VPO0007,0023042009
DI:AREVA.ZI:X.RTONE:NC-LAUDUN-N,RTONE,AREVA,AREVA_NC,NC-FR-BUL LMC LAUDUN,NC-LAUDUN-N,nc-laudun-n,10.43.242.16,,,,,,,,,CE,,CEDRE,one-access,V3.7R11E20_FT19,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03F2ZKB3,BVPN - Corporate 4266,VPO0007,0022985200
DI:AREVA.ZI:X.RTONE:NC-LAUDUN-S,RTONE,AREVA,AREVA_NC,NC-FR-BUL LMC LAUDUN,NC-LAUDUN-S,nc-laudun-s,10.47.6.103,,,,,,,,,CE,,CEDRE,one-access,V4.3R4E25_FT5,,,0,one-access,ROUTEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03F2ZKB3,BVPN - Corporate 4266,VPO0007,0022985200
DI:AREVA.ZI:X.RTONE:NC-NARBONNE,RTONE,AREVA,AREVA_NC,NC-FR-BUC COMURHEX,NC-NARBONNE,nc-narbonne,10.40.225.40,,,,,,,,,CE,,CEDRE,one-access,V4.2R5E2_FT13F,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03EQ0HFA,BVPN - Corporate 20992,VPO0005,0022982230
DI:AREVA.ZI:X.RTONE:NC-NOGENT,RTONE,AREVA,AREVA_NC,NC-FR-BUA PNS NOGENT,NC-NOGENT,nc-nogent,10.41.162.117,,,,,,,,,CE,,CEDRE,one-access,V3.7R5E16_FT2,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03EKM1DC,BVPN - Corporate 1024,VPO0002,0023151628
DI:AREVA.ZI:X.RTONE:NC-PONT-MSN,RTONE,AREVA,AREVA_NC,NC-FR-BUL MCO ESPRIT,NC-PONT-MSN,nc-pont-msn,10.41.94.87,,,,,,,,,CE,,CEDRE,one-access,V3.7R11E20_FT13,,,0,one-access,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD03EKXSBE,BVPN - Corporate 1024,VPO0002,0022983189
