##v1.0##
FDN,OBJECT_TYPE,DOMAIN,ZONE,SITE,NAME,MNEMO,ADMIN_ADDRESS,COMMUNITY_CODE,COMMUNITY_NAME,CUSTOMER_CODE,CUSTOMER_NAME,COUNTRY_CODE,COUNTRY_NAME,CITY_CODE,CITY_NAME,NETWORK_ROLE,POP_ID,ORIGIN,ACTIVATION_MODEL,SOFTWARE_RELEASE,VOICE_ROLE,IPPBX_ZONE,IS_SHARED,MANUFACTURER,MACRO_TYPE,SRV_STAT_DATA,SRV_IPER_PATH_PERF,SRV_IPER_PATH_PERF_SLA,SRV_IPER_PATH_PERF_CPUMAX_SLA,SRV_IPER_PATH_AVAIL,SRV_IPER_PATH_AVAIL_SLA,SRV_IPER_PATH_AVAIL_CPUMAX_SLA,SRV_IPER_SITE_AVAIL,SRV_IPER_SITE_AVAIL_SLA,SRV_IPER_SITE_AVAIL_CPUMAX_SLA,SRV_IPER_ROUTER_PERF,SRV_IPER_BACKBONE_PATH,SRV_IPER_COS_VOLUME,SRV_IP_DSL_SERVICE_TYPE,SRV_IP_DSL_CARRIER_NAME,SRV_IP_DSL_OFFER_NAME,SRV_3G_SERVICE_TYPE,SRV_3G_CARRIER_CODE,SRV_3G_CARRIER_NAME,SRV_3G_GSM_NUMBER,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:ADPGSI_AG.ZI:X.RTCIS:PZNV075,RTCIS,ADPGSI_AG,DE,DE SIM1,PZNV075,PZNV075,10.66.88.80,,,,,DEU,ALLEMAGNE,,,CE,,SATIN,cisco,15.0 1 M4.3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.RTCIS:PZOZ115,RTCIS,ADPGSI_AG,DE,DE FFM1,PZOZ115,PZOZ115,10.66.115.53,,,,,DEU,ALLEMAGNE,,,CE,,SATIN,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,EQUANT IPVPN,EVPNPREM,
DI:ADPGSI_AG.ZI:X.RTCIS:STRAS-N,RTCIS,ADPGSI_AG,AGENCES,STRASBOURG,STRAS-N,stras-n,10.43.219.41,,,,,FRA,FRANCE,,,CE,,SATIN,cisco,12.4 8,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.RTSNMP:STRAS-S,RTSNMP,ADPGSI_AG,AGENCES,STRASBOURG,STRAS-S,stras-s,10.46.236.8,,,,,FRA,FRANCE,,,CE,,SATIN,bintec,V.7.5 Rev. 3 (Patch 9) IPSec ,,,0,bintec,ROUTEUR,N,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.RTVATRI:A2140-CEPUD78A-0019YKD3,RTVATRI,ADPGSI_AG,FR,MAN_AUBERVILLIERS,A2140_CEPUD78A-0019YKD3,A2140-CEPUD78A-0019YKD3,10.191.99.51,,,,,FRA,FRANCE,214,,CE,,ORCHESTRE,atricaVirtualRouter,,,,0,atricaVirtualRouter,ROUTEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.RTVATRI:A2140-CETCT1-E-0019XAL6,RTVATRI,ADPGSI_AG,FR,MAN_PARIS 03,A2140_CETCT1_E-0019XAL6,A2140-CETCT1-E-0019XAL6,10.191.102.10,,,,,FRA,FRANCE,214,,CE,,ORCHESTRE,atricaVirtualRouter,,,,0,atricaVirtualRouter,ROUTEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.RTVATRI:A2140-CETPD--N-0019YKD6,RTVATRI,ADPGSI_AG,FR,MAN_PARIS 08,A2140_CETPD__N-0019YKD6,A2140-CETPD--N-0019YKD6,10.191.99.36,,,,,FRA,FRANCE,214,,CE,,ORCHESTRE,atricaVirtualRouter,,,,0,atricaVirtualRouter,ROUTEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.RTVATRI:A2140-CEUXEGC5-0019XAN3,RTVATRI,ADPGSI_AG,FR,MAN_PUTEAUX,A2140_CEUXEGC5-0019XAN3,A2140-CEUXEGC5-0019XAN3,10.191.124.149,,,,,FRA,FRANCE,214,,CE,,ORCHESTRE,atricaVirtualRouter,,,,0,atricaVirtualRouter,ROUTEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KAGB1005,SWOMRV,ADPGSI_AG,DE,DE AUG1,KAGB1005,KAGB1005,10.67.192.127,,,,,DEU,ALLEMAGNE,AGB,AUGSBURG,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KBCN1106,SWOMRV,ADPGSI_AG,ES,ES BCN2,KBCN1106,KBCN1106,10.67.192.57,,,,,ESP,ESPAGNE,BCN,BARCELONA,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KBCN1107,SWOMRV,ADPGSI_AG,ES,ES BCN3,KBCN1107,KBCN1107,10.67.192.59,,,,,ESP,ESPAGNE,BCN,BARCELONA,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KBLQ1039,SWOMRV,ADPGSI_AG,IT,IT BOL1,KBLQ1039,KBLQ1039,10.67.192.135,,,,,ITA,ITALIE,BLQ,BOLOGNA,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KBRE1002,SWOMRV,ADPGSI_AG,DE,DE BRE1,KBRE1002,KBRE1002,10.67.192.75,,,,,DEU,ALLEMAGNE,BRE,BREMEN,SWITCH,,ORCHESTRE,SWOMRV,2_1_6D,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KBRE1005,SWOMRV,ADPGSI_AG,DE,DE BRE1,KBRE1005,KBRE1005,10.67.192.117,,,,,DEU,ALLEMAGNE,BRE,BREMEN,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KBRS1021,SWOMRV,ADPGSI_AG,GB,WESTON -GB WOE1,KBRS1021,KBRS1021,10.67.192.185,,,,,FRA,FRANCE,BRS,BRISTOL,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KDRS1058,SWOMRV,ADPGSI_AG,DE,DE DRE1,KDRS1058,KDRS1058,10.67.192.111,,,,,DEU,ALLEMAGNE,DRS,DRESDEN,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KGVA1273,SWOMRV,ADPGSI_AG,CH,CH CAR1,KGVA1273,KGVA1273,10.67.192.37,,,,,CHE,SUISSE,GVA,GENEVA,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KGVA1274,SWOMRV,ADPGSI_AG,CH,CH GEN1,KGVA1274,KGVA1274,10.67.192.39,,,,,CHE,SUISSE,GVA,GENEVA,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KHAM1121,SWOMRV,ADPGSI_AG,DE,DE HAM1,KHAM1121,KHAM1121,10.67.192.103,,,,,DEU,ALLEMAGNE,HAM,HAMBURG,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KLBC1001,SWOMRV,ADPGSI_AG,DE,DE LUE1,KLBC1001,KLBC1001,10.67.192.115,,,,,DEU,ALLEMAGNE,LBC,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KLHR1101,SWOMRV,ADPGSI_AG,GB,CHERTSEY,KLHR1101,KLHR1101,10.67.192.93,,,,,FRA,FRANCE,LHR,LONDON,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KLON1622,SWOMRV,ADPGSI_AG,GB,LONDON GB-LON1,KLON1622,KLON1622,10.67.208.127,,,,,FRA,FRANCE,LON,LONDON,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KMAD1097,SWOMRV,ADPGSI_AG,ES,ES MAD1,KMAD1097,KMAD1097,10.67.192.61,,,,,ESP,ESPAGNE,MAD,MADRID,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KMIL1304,SWOMRV,ADPGSI_AG,IT,IT MIL1,KMIL1304,KMIL1304,10.67.192.45,,,,,ITA,ITALIE,MIL,MILAN,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,Y,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KMIL1335,SWOMRV,ADPGSI_AG,IT,MILAN 1,KMIL1335,KMIL1335,10.67.192.131,,,,,FRA,FRANCE,MIL,MILAN,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KMUC1099,SWOMRV,ADPGSI_AG,DE,DE MUE1,KMUC1099,KMUC1099,10.67.192.113,,,,,DEU,ALLEMAGNE,MUC,MUNICH,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KPHM1003,SWOMRV,ADPGSI_AG,DE,DE BOE1,KPHM1003,KPHM1003,10.67.192.121,,,,,DEU,ALLEMAGNE,PHM,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KPRG1087,SWOMRV,ADPGSI_AG,CZ,CZ PRA1,KPRG1087,KPRG1087,10.67.192.85,,,,,CZE,TCHEQUE  REPUBLIQUE,PRG,PRAGUE,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KPRG1090,SWOMRV,ADPGSI_AG,CZ,CZ PIL1,KPRG1090,KPRG1090,10.67.192.123,,,,,CZE,TCHEQUE  REPUBLIQUE,PRG,PRAGUE,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KPRG1132,SWOMRV,ADPGSI_AG,CZ,PRAGUE,KPRG1132,KPRG1132,10.67.208.121,,,,,FRA,FRANCE,PRG,PRAGUE,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KQGV1001,SWOMRV,ADPGSI_AG,DE,DE FFM1,KQGV1001,KQGV1001,10.67.192.101,,,,,DEU,ALLEMAGNE,QGV,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KQWZ1001,SWOMRV,ADPGSI_AG,DE,NP CAP 2 ALLEMAGNE,KQWZ1001,KQWZ1001,10.67.192.91,,,,,FRA,FRANCE,QWZ,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KROM1087,SWOMRV,ADPGSI_AG,IT,IT ROM1,KROM1087,KROM1087,10.67.192.51,,,,,ITA,ITALIE,ROM,ROME,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KROM1100,SWOMRV,ADPGSI_AG,IT,IT ROM2,KROM1100,KROM1100,10.67.192.187,,,,,ITA,ITALIE,ROM,ROME,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KRTM1009,SWOMRV,ADPGSI_AG,NL,NL ROT1,KRTM1009,KRTM1009,10.67.192.43,,,,,FRA,FRANCE,RTM,ROTTERDAM,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KSTR1037,SWOMRV,ADPGSI_AG,DE,DE STG1,KSTR1037,KSTR1037,10.67.192.125,,,,,DEU,ALLEMAGNE,STR,STUTTGART,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KTRN1006,SWOMRV,ADPGSI_AG,IT,IT TUR2,KTRN1006,KTRN1006,10.67.192.53,,,,,ITA,ITALIE,TRN,TURIN,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KUWP1001,SWOMRV,ADPGSI_AG,DE,DE WUP1,KUWP1001,KUWP1001,10.67.192.99,,,,,DEU,ALLEMAGNE,UWP,WUPPERTAL,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KWAW1028,SWOMRV,ADPGSI_AG,PL,PL WAR1,KWAW1028,KWAW1028,10.67.192.79,,,,,POL,POLOGNE,WAW,WARSAW,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KXVA1006,SWOMRV,ADPGSI_AG,GB,STOCKPORT,KXVA1006,KXVA1006,10.67.192.197,,,,,FRA,FRANCE,XVA,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,N,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KZDX1005,SWOMRV,ADPGSI_AG,CH,CH DIE1,KZDX1005,KZDX1005,10.67.192.41,,,,,CHE,SUISSE,ZDX,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KZFR1003,SWOMRV,ADPGSI_AG,DE,DE FFO1,KZFR1003,KZFR1003,10.67.192.97,,,,,DEU,ALLEMAGNE,ZFR,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KZNV1001,SWOMRV,ADPGSI_AG,DE,DE SIM1,KZNV1001,KZNV1001,10.67.192.105,,,,,DEU,ALLEMAGNE,ZNV,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:OS912-CEUSKIC2,SWOMRV,ADPGSI_AG,FR,HUB1 NANTERRE,OS912_CEUSKIC2,OS912-CEUSKIC2,10.191.165.194,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:OS912-CEWE3HC7,SWOMRV,ADPGSI_AG,FR,HUB2 MONTSOURIS,OS912_CEWE3HC7,OS912-CEWE3HC7,10.191.165.198,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:OS912-CEWPGWC2,SWOMRV,ADPGSI_AG,FR,HUB4 PUTEAUX,OS912_CEWPGWC2,OS912-CEWPGWC2,10.191.202.66,,,,,FRA,FRANCE,S91,,SWITCH,,ORCHESTRE,SWOMRV,2_1_7C,,,0,MRV,COMMUTATEUR,Y,N,N,,N,N,,N,N,,Y,N,N,,,,,,,,,,,
DI:AG2R_LM.ZI:X.RTCIS:BEZIERSAPHRO-N,RTCIS,AG2R_LM,MPL,BEZIERS-APHRO,BEZIERSAPHRO-N,beziersaphro-n,10.113.40.36,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M4.3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02K1VVB0,BVPN - Corporate 4096,VPO0012,0022746281
DI:AG2R_LM.ZI:X.RTCIS:BEZIERSAPHRO-S,RTCIS,AG2R_LM,MPL,BEZIERS-APHRO,BEZIERSAPHRO-S,beziersaphro-s,10.116.86.146,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M4.3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02K1VVB0,BVPN - Corporate 4096,VPO0012,0022746281
DI:AG2R_LM.ZI:X.RTCIS:CGRRGUADELOUPE-N,RTCIS,AG2R_LM,PAP,CGRR-GUADELOUPE,CGRRGUADELOUPE-N,cgrrguadeloupe-n,10.114.241.19,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M4.3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KL4CAB,BVPN - Corporate 4096,VPO0012,0022746282
DI:AG2R_LM.ZI:X.RTCIS:CGRRGUADELOUPE-S,RTCIS,AG2R_LM,PAP,CGRR-GUADELOUPE,CGRRGUADELOUPE-S,cgrrguadeloupe-s,10.113.131.109,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M4.3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KL4CAB,BVPN - Corporate 4096,VPO0012,0022746282
DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-INTERNES,RTCIS,AG2R_LM,ORL,CHARTRES-POILLOT,CHARTRES-INTERNES,Chartres-Internes,10.116.44.1,,,,,FRA,FRANCE,,,CE,,SATIN,cisco,15.1 1 S,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,,,,
DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-INTERNET,RTCIS,AG2R_LM,ORL,CHARTRES-POILLOT,CHARTRES-INTERNET,Chartres-Internet,217.167.160.9,,,,,,,,,CE,,CEDRE,cisco,12.4 25a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02E3T5DF,Business Internet Ext. 102400,BIE0005,0022726592
DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-PART,RTCIS,AG2R_LM,ORL,CHARTRES-POILLOT,CHARTRES-PART,Chartres-Part,10.47.179.4,,,,,,,,,CE,,CEDRE,cisco,12.4 25a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02BLVJA2,BVPN - Corporate 23880,VPO0005,0022703030
DI:AG2R_LM.ZI:X.RTCIS:CLERMONTAGRICU-N,RTCIS,AG2R_LM,LYO,CLERMONT-AGRICU,CLERMONTAGRICU-N,clermontagricu-n,10.113.180.14,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M5,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02JRUQFE,BVPN - Corporate 8192,VPO0017,0022746284
DI:AG2R_LM.ZI:X.RTCIS:CLERMONTAGRICU-S,RTCIS,AG2R_LM,LYO,CLERMONT-AGRICU,CLERMONTAGRICU-S,clermontagricu-s,10.113.85.10,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M5,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02JRUQFE,BVPN - Corporate 8192,VPO0017,0022746284
DI:AG2R_LM.ZI:X.RTCIS:IGRCGUYANE-N,RTCIS,AG2R_LM,CYE,IGRC-GUYANE,IGRCGUYANE-N,igrcguyane-n,10.113.59.22,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M4.3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KK3HB1,BVPN - Corporate 2048,VPO0002,0022745653
DI:AG2R_LM.ZI:X.RTCIS:IGRCGUYANE-S,RTCIS,AG2R_LM,CYE,IGRC-GUYANE,IGRCGUYANE-S,igrcguyane-s,10.113.59.23,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M4.3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02WUXFF8,BVPN - Corporate 2048,VPO0002,0022855468
DI:AG2R_LM.ZI:X.RTCIS:INSPBOURGOGNE-N,RTCIS,AG2R_LM,DIJ,INSP-BOURGOGNE,INSPBOURGOGNE-N,inspbourgogne-n,10.113.62.1,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KBD2FD,BVPN - Corporate 2048,VPO0016,0022746290
DI:AG2R_LM.ZI:X.RTCIS:INSPBOURGOGNE-S,RTCIS,AG2R_LM,DIJ,INSP-BOURGOGNE,INSPBOURGOGNE-S,inspbourgogne-s,10.113.63.64,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KBD2FD,BVPN - Corporate 2048,VPO0016,0022746290
DI:AG2R_LM.ZI:X.RTCIS:INSPNIMES-N,RTCIS,AG2R_LM,MPL,INSP-NIMES,INSPNIMES-N,inspnimes-n,10.115.24.58,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T12,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KBET9B,BVPN - Corporate 2048,VPO0016,0022746291
DI:AG2R_LM.ZI:X.RTCIS:INSPNIMES-S,RTCIS,AG2R_LM,MPL,INSP-NIMES,INSPNIMES-S,inspnimes-s,10.112.227.83,,,,,,,,,CE,,CEDRE,cisco,12.4 25a,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02KBET9B,BVPN - Corporate 2048,VPO0016,0022746291
DI:AG2R_LM.ZI:X.RTCIS:IRCOMMARTINIQ-N,RTCIS,AG2R_LM,FDF,IRCOM-MARTINIQ,IRCOMMARTINIQ-N,ircommartiniq-n,10.115.17.11,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02K9H3E6,BVPN - Corporate 4096,VPO0012,0022746297
DI:AG2R_LM.ZI:X.RTCIS:IRCOMMARTINIQ-S,RTCIS,AG2R_LM,FDF,IRCOM-MARTINIQ,IRCOMMARTINIQ-S,ircommartiniq-s,10.113.67.20,,,,,,,,,CE,,CEDRE,cisco,12.4 15 T3,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02K9H3E6,BVPN - Corporate 4096,VPO0012,0022746297
DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR117-N,RTCIS,AG2R_LM,MAR,MARSEILLE-PR117,MARSEILLEPR117-N,marseillepr117-n,10.116.92.81,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M2,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02BLGWBF,BVPN - Corporate 4096,VPO0012,0022702986
DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR117-S,RTCIS,AG2R_LM,MAR,MARSEILLE-PR117,MARSEILLEPR117-S,marseillepr117-s,10.116.86.98,,,,,,,,,CE,,CEDRE,cisco,15.0 1 M5,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02BLGWBF,BVPN - Corporate 4096,VPO0012,0022702986
DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR300-N,RTCIS,AG2R_LM,MAR,MARSEILLE-PR300,MARSEILLEPR300-N,marseillepr300-n,10.116.18.8,,,,,,,,,CE,,CEDRE,cisco,12.4 23,,,0,cisco,ROUTEUR,Y,N,N,,N,N,,N,N,,N,N,N,,,,,,,,CD02TRBXF7,BVPN - Corporate 9892,VPO0017,0022746303
