##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,COMMENTARY,IP_ADDRESS,CIAL_TYPE,CIAL_PRIMARY,CIAL_PROTOCOL,CIAL_PE_NAME,CIAL_ACCESS_TYPE_NETWORK,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_SOLD_BWD,SRV_STAT_DATA,SRV_LOAD_MAX_UP_SLA,SRV_LOAD_MAX_DOWN_SLA,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:ANDROS.ZI:X.RTCIS:STIVES1.L:GE0/0,LAN,DI:ANDROS.ZI:X.RTCIS:STIVES1,ANDROS,GB,ANDROS-ST IVES,GE0/0,stives1-GE0/0,*** LAN CLIENT ***,10.255.202.1,,,,,,,,,N,,,,,,
DI:ANDROS.ZI:X.RTCIS:STIVES1.L:GE0/1,LAN,DI:ANDROS.ZI:X.RTCIS:STIVES1,ANDROS,GB,ANDROS-ST IVES,GE0/1,stives1-GE0/1,,192.168.1.185,,,,,,,,,N,,,,,,
DI:ANDROS.ZI:X.RTCIS:STIVES1.L:S0/0/0,LR,DI:ANDROS.ZI:X.RTCIS:STIVES1,ANDROS,GB,ANDROS-ST IVES,S0/0/0,stives1-S0/0/0,--- XNR=1270092I DNA=4442778 MTN Port=,,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNPERINT,
DI:ANDROS.ZI:X.RTCIS:VALENCE1.L:FE0/0/0,LAN,DI:ANDROS.ZI:X.RTCIS:VALENCE1,ANDROS,MAR,ANDROS-VALENCE,FE0/0/0,valence1-FE0/0/0,,,,,,,,,,,N,,,CD03J2UMB5,BVPN - Corporate 3323,VPO0013,0022970080
DI:ANDROS.ZI:X.RTCIS:VALENCE1.L:GE0/0,LAN,DI:ANDROS.ZI:X.RTCIS:VALENCE1,ANDROS,MAR,ANDROS-VALENCE,GE0/0,valence1-GE0/0,*** LAN DATA ***,10.255.103.1,,,,,,,,,N,,,CD03J2UMB5,BVPN - Corporate 3323,VPO0013,0022970080
DI:ANDROS.ZI:X.RTCIS:VALENCE1.L:GE0/1,LR_LAN,DI:ANDROS.ZI:X.RTCIS:VALENCE1,ANDROS,MAR,ANDROS-VALENCE,GE0/1,valence1-GE0/1,*** WAN HD ***ORCH=RESEAU --- INTERFACE HD ---,,,,,,,,,,Y,,,CD03J2UMB5,BVPN - Corporate 3323,VPO0013,0022970080
DI:ANDROS.ZI:X.RTCIS:VALENCE1.L:GE0/3,LAN,DI:ANDROS.ZI:X.RTCIS:VALENCE1,ANDROS,MAR,ANDROS-VALENCE,GE0/3,valence1-GE0/3,,,,,,,,,,,N,,,CD03J2UMB5,BVPN - Corporate 3323,VPO0013,0022970080
DI:ANDROS.ZI:X.RTCIS:VALENCE2.L:FE0/0/0,LAN,DI:ANDROS.ZI:X.RTCIS:VALENCE2,ANDROS,MAR,ANDROS-VALENCE,FE0/0/0,valence2-FE0/0/0,,,,,,,,,,,N,,,CD03J2UMB5,BVPN - Corporate 3323,VPO0013,0022970080
DI:ANDROS.ZI:X.RTCIS:VALENCE2.L:GE0/0,LAN,DI:ANDROS.ZI:X.RTCIS:VALENCE2,ANDROS,MAR,ANDROS-VALENCE,GE0/0,valence2-GE0/0,*** LAN DATA ***,10.255.103.3,,,,,,,,,N,,,CD03J2UMB5,BVPN - Corporate 3323,VPO0013,0022970080
DI:ANDROS.ZI:X.RTCIS:VALENCE2.L:GE0/1,LR_LAN,DI:ANDROS.ZI:X.RTCIS:VALENCE2,ANDROS,MAR,ANDROS-VALENCE,GE0/1,valence2-GE0/1,*** WAN HD ***ORCH=RESEAU --- INTERFACE HD ---,,,,,,,,,,Y,,,CD03J2UMB5,BVPN - Corporate 3323,VPO0013,0022970080
DI:ANDROS.ZI:X.RTCIS:VALENCE2.L:GE0/3,LAN,DI:ANDROS.ZI:X.RTCIS:VALENCE2,ANDROS,MAR,ANDROS-VALENCE,GE0/3,valence2-GE0/3,,,,,,,,,,,N,,,CD03J2UMB5,BVPN - Corporate 3323,VPO0013,0022970080
DI:ANDROS.ZI:X.RTONE:MARCILLE1.L:A0,LR,DI:ANDROS.ZI:X.RTONE:MARCILLE1,ANDROS,REN,ANDROS-MARCILLE,A0,marcille1-A0,ORCH=RESEAU *** Liaison DSL 0027KJJ4 ***,,,,,,,,,,Y,,,CD037T7JE3,BVPN - Corporate 2044,VPO0007,0022915861
DI:ANDROS.ZI:X.RTONE:MARCILLE1.L:FE0/0,LAN,DI:ANDROS.ZI:X.RTONE:MARCILLE1,ANDROS,REN,ANDROS-MARCILLE,FE0/0,marcille1-FE0/0,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,CD037T7JE3,BVPN - Corporate 2044,VPO0007,0022915861
DI:ANDROS.ZI:X.RTONE:MARCILLE1.L:FE0/3,LD_LAN,DI:ANDROS.ZI:X.RTONE:MARCILLE1,ANDROS,REN,ANDROS-MARCILLE,FE0/3,marcille1-FE0/3,ORCH=DEPORT --- ROCADE ---,192.168.100.1,,,,,,,,,Y,,,CD037T7JE3,BVPN - Corporate 2044,VPO0007,0022915861
DI:ANDROS.ZI:X.RTONE:MARCILLE1S.L:A0,LR,DI:ANDROS.ZI:X.RTONE:MARCILLE1S,ANDROS,REN,ANDROS-MARCILLE,A0,marcille1s-A0,ORCH=RESEAU *** Liaison DSL VIA010000000809 ***,,,,,,,,,,N,,,CD037T7JE3,BVPN - Corporate 2044,VPO0007,0022915861
DI:ANDROS.ZI:X.RTONE:MARCILLE1S.L:GE0/0,LAN,DI:ANDROS.ZI:X.RTONE:MARCILLE1S,ANDROS,REN,ANDROS-MARCILLE,GE0/0,marcille1s-GE0/0,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,CD037T7JE3,BVPN - Corporate 2044,VPO0007,0022915861
DI:ANDROS.ZI:X.RTONE:MARCILLE1S.L:GE0/3,LD_LAN,DI:ANDROS.ZI:X.RTONE:MARCILLE1S,ANDROS,REN,ANDROS-MARCILLE,GE0/3,marcille1s-GE0/3,ORCH=DEPORT --- ROCADE ---,192.168.100.2,,,,,,,,,N,,,CD037T7JE3,BVPN - Corporate 2044,VPO0007,0022915861
DI:ANDROS.ZI:X.RTONE:MOULINEAUX1.L:A0,LR,DI:ANDROS.ZI:X.RTONE:MOULINEAUX1,ANDROS,ROU,ANDROS-MOULINEAUX,A0,moulineaux1-A0,ORCH=RESEAU *** Liaison DSL 0027MAY4 ***,,,,,,,,,,Y,,,CD038NJBB4,BVPN - Corporate 3748,VPO0007,0022915890
DI:ANDROS.ZI:X.RTONE:MOULINEAUX1.L:FE0/0,LAN,DI:ANDROS.ZI:X.RTONE:MOULINEAUX1,ANDROS,ROU,ANDROS-MOULINEAUX,FE0/0,moulineaux1-FE0/0,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,CD038NJBB4,BVPN - Corporate 3748,VPO0007,0022915890
DI:ANDROS.ZI:X.RTONE:MOULINEAUX1.L:FE0/3,LD_LAN,DI:ANDROS.ZI:X.RTONE:MOULINEAUX1,ANDROS,ROU,ANDROS-MOULINEAUX,FE0/3,moulineaux1-FE0/3,ORCH=DEPORT --- ROCADE ---,20.20.20.5,,,,,,,,,Y,,,CD038NJBB4,BVPN - Corporate 3748,VPO0007,0022915890
DI:ANDROS.ZI:X.RTONE:MOULINEAUX1S.L:A0,LR,DI:ANDROS.ZI:X.RTONE:MOULINEAUX1S,ANDROS,ROU,ANDROS-MOULINEAUX,A0,moulineaux1s-A0,ORCH=RESEAU *** Liaison DSL VIA010000000813 ***,,,,,,,,,,N,,,CD038NJBB4,BVPN - Corporate 3748,VPO0007,0022915890
DI:ANDROS.ZI:X.RTONE:MOULINEAUX1S.L:GE0/0,LAN,DI:ANDROS.ZI:X.RTONE:MOULINEAUX1S,ANDROS,ROU,ANDROS-MOULINEAUX,GE0/0,moulineaux1s-GE0/0,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,CD038NJBB4,BVPN - Corporate 3748,VPO0007,0022915890
DI:ANDROS.ZI:X.RTONE:MOULINEAUX1S.L:GE0/3,LD_LAN,DI:ANDROS.ZI:X.RTONE:MOULINEAUX1S,ANDROS,ROU,ANDROS-MOULINEAUX,GE0/3,moulineaux1s-GE0/3,ORCH=DEPORT --- ROCADE ---,20.20.20.6,,,,,,,,,N,,,CD038NJBB4,BVPN - Corporate 3748,VPO0007,0022915890
DI:ANDROS.ZI:X.RTONE:ROZET1S.L:A0,LR,DI:ANDROS.ZI:X.RTONE:ROZET1S,ANDROS,AMI,ANDROS-ROZET ST ALBI,A0,rozet1s-A0,ORCH=RESEAU *** Liaison DSL VIA010000000806 ***,,,,,,,,,,N,,,CD037WATF7,BVPN - Corporate 1534,VPO0009,0022915915
DI:ANDROS.ZI:X.RTONE:ROZET1S.L:GE0/0,LAN,DI:ANDROS.ZI:X.RTONE:ROZET1S,ANDROS,AMI,ANDROS-ROZET ST ALBI,GE0/0,rozet1s-GE0/0,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,CD037WATF7,BVPN - Corporate 1534,VPO0009,0022915915
DI:ANDROS.ZI:X.RTONE:ROZET1S.L:GE0/3,LD_LAN,DI:ANDROS.ZI:X.RTONE:ROZET1S,ANDROS,AMI,ANDROS-ROZET ST ALBI,GE0/3,rozet1s-GE0/3,ORCH=DEPORT --- ROCADE ---,20.20.20.18,,,,,,,,,N,,,CD037WATF7,BVPN - Corporate 1534,VPO0009,0022915915
DI:ANDROS.ZI:X.RTONE:SAVIGNE1.L:A0,LR,DI:ANDROS.ZI:X.RTONE:SAVIGNE1,ANDROS,NTS,ANDROS-SAVIGNE,A0,savigne1-A0,ORCH=RESEAU *** Liaison DSL 0027KME5 ***,,,,,,,,,,Y,,,CD037T869F,BVPN - Corporate 3578,VPO0007,0022915947
DI:ANDROS.ZI:X.RTONE:SAVIGNE1.L:FE0/0,LAN,DI:ANDROS.ZI:X.RTONE:SAVIGNE1,ANDROS,NTS,ANDROS-SAVIGNE,FE0/0,savigne1-FE0/0,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,CD037T869F,BVPN - Corporate 3578,VPO0007,0022915947
DI:ANDROS.ZI:X.RTONE:SAVIGNE1.L:FE0/3,LD_LAN,DI:ANDROS.ZI:X.RTONE:SAVIGNE1,ANDROS,NTS,ANDROS-SAVIGNE,FE0/3,savigne1-FE0/3,ORCH=DEPORT --- ROCADE ---,20.20.20.9,,,,,,,,,Y,,,CD037T869F,BVPN - Corporate 3578,VPO0007,0022915947
DI:ANDROS.ZI:X.RTONE:SAVIGNE1S.L:A0,LR,DI:ANDROS.ZI:X.RTONE:SAVIGNE1S,ANDROS,NTS,ANDROS-SAVIGNE,A0,savigne1s-A0,ORCH=RESEAU *** Liaison DSL VIA010000000809 ***,,,,,,,,,,N,,,CD037T869F,BVPN - Corporate 3578,VPO0007,0022915947
DI:ANDROS.ZI:X.RTONE:SAVIGNE1S.L:GE0/0,LAN,DI:ANDROS.ZI:X.RTONE:SAVIGNE1S,ANDROS,NTS,ANDROS-SAVIGNE,GE0/0,savigne1s-GE0/0,ORCH=CLIENT *** LAN CLIENT ***,,,,,,,,,,N,,,CD037T869F,BVPN - Corporate 3578,VPO0007,0022915947
DI:ANDROS.ZI:X.RTONE:SAVIGNE1S.L:GE0/3,LD_LAN,DI:ANDROS.ZI:X.RTONE:SAVIGNE1S,ANDROS,NTS,ANDROS-SAVIGNE,GE0/3,savigne1s-GE0/3,ORCH=DEPORT --- ROCADE ---,20.20.20.10,,,,,,,,,N,,,CD037T869F,BVPN - Corporate 3578,VPO0007,0022915947
DI:ANDROS.ZI:X.RTONE:VIELMOU1-N.L:A0,LR,DI:ANDROS.ZI:X.RTONE:VIELMOU1-N,ANDROS,LIL,ANDROS-NET VIELMOU1,A0,vielmou1-n-A0,,,,,,,,,,,Y,,,,IP-VPN ADSL,ZVAD,
DI:ANDROS.ZI:X.RTONE:VIELMOU1-N.L:FE0/0,LAN,DI:ANDROS.ZI:X.RTONE:VIELMOU1-N,ANDROS,LIL,ANDROS-NET VIELMOU1,FE0/0,vielmou1-n-FE0/0,*** LAN CLIENT ***,10.128.78.40,,,,,,,,,N,,,,,,
DI:ANDROS.ZI:X.RTONE:VIELMOU1-N.L:FE0/1,LAN,DI:ANDROS.ZI:X.RTONE:VIELMOU1-N,ANDROS,LIL,ANDROS-NET VIELMOU1,FE0/1,vielmou1-n-FE0/1,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ANDROS.ZI:X.RTONE:VIELMOU1-N.L:FE0/2,LAN,DI:ANDROS.ZI:X.RTONE:VIELMOU1-N,ANDROS,LIL,ANDROS-NET VIELMOU1,FE0/2,vielmou1-n-FE0/2,*** LAN CLIENT ***,,,,,,,,,,N,,,,,,
DI:ANDROS.ZI:X.RTONE:VIELMOU1-N.L:FE0/3,LD_LAN,DI:ANDROS.ZI:X.RTONE:VIELMOU1-N,ANDROS,LIL,ANDROS-NET VIELMOU1,FE0/3,vielmou1-n-FE0/3,--- ROCADE ---,20.20.20.13,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:ANDROS.ZI:X.RTSNMP:NOVANDIVIEIL-S.L:ADSL,LR,DI:ANDROS.ZI:X.RTSNMP:NOVANDIVIEIL-S,ANDROS,LIL,ANDROS-NET VIELMOU1S,ADSL,novandivieil-s-ADSL,,10.128.78.39,,,,,,,,,Y,,,,GI ADSL Turbo IP,ZIAT,
DI:ANDROS.ZI:X.RTSNMP:NOVANDIVIEIL-S.L:EN1-0,LAN,DI:ANDROS.ZI:X.RTSNMP:NOVANDIVIEIL-S,ANDROS,LIL,ANDROS-NET VIELMOU1S,EN1-0,novandivieil-s-EN1-0,,10.128.78.39,,,,,,,,,Y,,,,,,
DI:ANDROS.ZI:X.RTSNMP:NOVANDIVIEIL-S.L:EN1-3,LD_LAN,DI:ANDROS.ZI:X.RTSNMP:NOVANDIVIEIL-S,ANDROS,LIL,ANDROS-NET VIELMOU1S,EN1-3,novandivieil-s-EN1-3,,20.20.20.14,,,,,,,,,Y,,,,,,
DI:AREVA.ZI:X.RTCIS:-SULLY.L:FE0/0,LAN,DI:AREVA.ZI:X.RTCIS:-SULLY,AREVA,AREVA_NPF,NP-FR-SULLY,FE0/0,-sully-FE0/0,*** LAN CLIENT ***,192.168.31.1,,,,,,,,,N,,,CD03HH2JAE,BVPN - Corporate 4096,VPO0006,0022982303
DI:AREVA.ZI:X.RTCIS:-SULLY.L:FE0/1,LR_LAN,DI:AREVA.ZI:X.RTCIS:-SULLY,AREVA,AREVA_NPF,NP-FR-SULLY,FE0/1,-sully-FE0/1,*** WAN HD ***ORCH=RESEAU --- INTERFACE HD ---,,,,,,,,,,Y,,,CD03HH2JAE,BVPN - Corporate 4096,VPO0006,0022982303
DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-N.L:FE3/1,LAN,DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-N,AREVA,AREVA_NC,SA-FR-MARCOUSSIS,FE3/1,gtwy-marcoussis-n-FE3/1,--- vers switch AREVA vrf arevanet_taishan_tpc nominal ---,192.168.195.149,,,,,,,,,N,,,,,,
DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-N.L:GE0,LR_LAN,DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-N,AREVA,AREVA_NC,SA-FR-MARCOUSSIS,GE0,gtwy-marcoussis-n-GE0,*** WAN HD ***ORCH=RESEAU --- INTERFACE HD ---,,,,,,,,,,Y,,,,,,
DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-N.L:GE1,LD_LAN,DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-N,AREVA,AREVA_NC,SA-FR-MARCOUSSIS,GE1,gtwy-marcoussis-n-GE1,--- rocade CE-CE multivrf vers areva-gtwy-marcoussis-s,,,,,,,,,,Y,,,,,,
DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-N.L:GE2,LAN,DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-N,AREVA,AREVA_NC,SA-FR-MARCOUSSIS,GE2,gtwy-marcoussis-n-GE2,--- vers switch AREVA MARC-3B4-C3750-2 nominal ---,,,,,,,,,,N,,,,,,
DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-N.L:GE3,LAN,DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-N,AREVA,AREVA_NC,SA-FR-MARCOUSSIS,GE3,gtwy-marcoussis-n-GE3,--- vers switch areva-man-marcoussis-n nominal ---,,,,,,,,,,N,,,,,,
DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-N.L:GE4/1/0,LR_LAN,DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-N,AREVA,AREVA_NC,SA-FR-MARCOUSSIS,GE4/1/0,gtwy-marcoussis-n-GE4/1/0,*** WAN HD ***ORCH=RESEAU --- INTERFACE HD --- 347240000Z167,,,,,,,,,,Y,,,,,,
DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-N.L:GE4/1/1,LAN,DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-N,AREVA,AREVA_NC,SA-FR-MARCOUSSIS,GE4/1/1,gtwy-marcoussis-n-GE4/1/1,--- vers areva-gtwy-marcoussis-shadow ---,10.1.110.5,,,,,,,,,N,,,,,,
DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-S.L:FE3/1,LAN,DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-S,AREVA,AREVA_NC,SA-FR-MARCOUSSIS,FE3/1,gtwy-marcoussis-s-FE3/1,--- vers switch AREVA vrf arevanet_taishan_tpc secours ---,192.168.195.157,,,,,,,,,N,,,,,,
DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-S.L:GE0,LR_LAN,DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-S,AREVA,AREVA_NC,SA-FR-MARCOUSSIS,GE0,gtwy-marcoussis-s-GE0,*** WAN HD ***ORCH=RESEAU --- INTERFACE HD ---,,,,,,,,,,Y,,,,,,
DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-S.L:GE1,LD_LAN,DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-S,AREVA,AREVA_NC,SA-FR-MARCOUSSIS,GE1,gtwy-marcoussis-s-GE1,--- rocade CE-CE multivrf vers areva-gtwy-marcoussis-n ,,,,,,,,,,Y,,,,,,
DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-S.L:GE2,LAN,DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-S,AREVA,AREVA_NC,SA-FR-MARCOUSSIS,GE2,gtwy-marcoussis-s-GE2,--- vers switch AREVA MARC-3B3-C3750-2 secours ---,,,,,,,,,,N,,,,,,
DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-S.L:GE3,LAN,DI:AREVA.ZI:X.RTCIS:AREVA-GTWY-MARCOUSSIS-S,AREVA,AREVA_NC,SA-FR-MARCOUSSIS,GE3,gtwy-marcoussis-s-GE3,--- vers switch areva-man-marcoussis-s secours ---,,,,,,,,,,N,,,,,,
DI:AREVA.ZI:X.RTCIS:BRUXELLES.L:ATM0/0/0,LR,DI:AREVA.ZI:X.RTCIS:BRUXELLES,AREVA,AREVA_NC,AREVA,ATM0/0/0,bruxelles-ATM0/0/0,,,,,,,,,,,Y,,,,EQUANT IPVPN,EVPNPREM,
DI:AREVA.ZI:X.RTCIS:BRUXELLES.L:FE0/0,LAN,DI:AREVA.ZI:X.RTCIS:BRUXELLES,AREVA,AREVA_NC,AREVA,FE0/0,bruxelles-FE0/0,*** LAN CLIENT ***,10.3.2.3,,,,,,,,,N,,,,EQUANT IPVPN,EVPNPREM,
DI:AREVA.ZI:X.RTCIS:CFR-DIGUL.L:ATM0,LR,DI:AREVA.ZI:X.RTCIS:CFR-DIGUL,AREVA,AREVA_NC,NC-FR-BUL MCO DIGUL,ATM0,cfr-digul-ATM0,Vers  ,,,,,,,,,,Y,,,CD03JGDW92,BVPN - Corporate 1024,VPO0002,0023002305
DI:AREVA.ZI:X.RTCIS:CFR-DIGUL.L:FE0,LAN,DI:AREVA.ZI:X.RTCIS:CFR-DIGUL,AREVA,AREVA_NC,NC-FR-BUL MCO DIGUL,FE0,cfr-digul-FE0,--- LAN CLIENT ---,10.27.118.126,,,,,,,,,N,,,CD03JGDW92,BVPN - Corporate 1024,VPO0002,0023002305
DI:AREVA.ZI:X.RTCIS:CFR-ESI-GRAVELINES.L:ATM0,LR,DI:AREVA.ZI:X.RTCIS:CFR-ESI-GRAVELINES,AREVA,AREVA_NC,NC-FR-BUA ESI GRAVEL,ATM0,cfr-esi-gravelines-ATM0,Vers DKE1 ATM2/0/0.286,,,,,,,,,,Y,,,CD03EKMSBE,BVPN - Corporate 1024,VPO0002,0022982625
DI:AREVA.ZI:X.RTCIS:CFR-ESI-GRAVELINES.L:FE0,LAN,DI:AREVA.ZI:X.RTCIS:CFR-ESI-GRAVELINES,AREVA,AREVA_NC,NC-FR-BUA ESI GRAVEL,FE0,cfr-esi-gravelines-FE0,--- LAN CLIENT ---,10.40.24.254,,,,,,,,,N,,,CD03EKMSBE,BVPN - Corporate 1024,VPO0002,0022982625
DI:AREVA.ZI:X.RTCIS:CFR-MSYS-GIF.L:ATM0,LR,DI:AREVA.ZI:X.RTCIS:CFR-MSYS-GIF,AREVA,AREVA_NC,NC-FR-BUA GIF SUR YV,ATM0,cfr-msys-gif-ATM0,Vers MSY8 ATM2/0/1.342,,,,,,,,,,Y,,,CD03EKTLA1,BVPN - Corporate 1024,VPO0002,0022983244
DI:AREVA.ZI:X.RTCIS:CFR-MSYS-GIF.L:FE0,LAN,DI:AREVA.ZI:X.RTCIS:CFR-MSYS-GIF,AREVA,AREVA_NC,NC-FR-BUA GIF SUR YV,FE0,cfr-msys-gif-FE0,--- LAN CLIENT ---,10.40.16.254,,,,,,,,,N,,,CD03EKTLA1,BVPN - Corporate 1024,VPO0002,0022983244
DI:AREVA.ZI:X.RTCIS:CFR-PNS-CHINON.L:ATM0,LR,DI:AREVA.ZI:X.RTCIS:CFR-PNS-CHINON,AREVA,AREVA_NC,NC-FR-BUA PNS CHINON,ATM0,cfr-pns-chinon-ATM0,Vers TRS5 ATM1/0/1.256,,,,,,,,,,Y,,,CD03JGBB87,BVPN - Corporate 1024,VPO0002,0023002116
DI:AREVA.ZI:X.RTCIS:CFR-PNS-CHINON.L:FE0,LAN,DI:AREVA.ZI:X.RTCIS:CFR-PNS-CHINON,AREVA,AREVA_NC,NC-FR-BUA PNS CHINON,FE0,cfr-pns-chinon-FE0,--- LAN CLIENT ---,10.40.22.254,,,,,,,,,N,,,CD03JGBB87,BVPN - Corporate 1024,VPO0002,0023002116
DI:AREVA.ZI:X.RTCIS:CFR-PNS-SULLY.L:ATM0,LR,DI:AREVA.ZI:X.RTCIS:CFR-PNS-SULLY,AREVA,AREVA_NC,NC-FR-BUA PNS SULLY,ATM0,cfr-pns-sully-ATM0,Vers ORL8 ATM2/0/0.105,,,,,,,,,,Y,,,CD03EKTUB8,BVPN - Corporate 1024,VPO0002,0022983251
DI:AREVA.ZI:X.RTCIS:CFR-PNS-SULLY.L:FE0,LAN,DI:AREVA.ZI:X.RTCIS:CFR-PNS-SULLY,AREVA,AREVA_NC,NC-FR-BUA PNS SULLY,FE0,cfr-pns-sully-FE0,--- LAN CLIENT ---,10.40.72.254,,,,,,,,,N,,,CD03EKTUB8,BVPN - Corporate 1024,VPO0002,0022983251
DI:AREVA.ZI:X.RTCIS:CFR-STMI-CHUSCLANNEW.L:ATM0/0/0,LR,DI:AREVA.ZI:X.RTCIS:CFR-STMI-CHUSCLANNEW,AREVA,AREVA_NC,NC-FR-REG MELOX,ATM0/0/0,cfr-stmi-chusclannew-ATM0/0/0,,,,,,,,,,,Y,,,,,,
DI:AREVA.ZI:X.RTCIS:CFR-STMI-CHUSCLANNEW.L:ATM0/0/1,LR,DI:AREVA.ZI:X.RTCIS:CFR-STMI-CHUSCLANNEW,AREVA,AREVA_NC,NC-FR-REG MELOX,ATM0/0/1,cfr-stmi-chusclannew-ATM0/0/1,,,,,,,,,,,Y,,,,,,
DI:AREVA.ZI:X.RTCIS:CFR-STMI-CHUSCLANNEW.L:ATM0/1/0,LR,DI:AREVA.ZI:X.RTCIS:CFR-STMI-CHUSCLANNEW,AREVA,AREVA_NC,NC-FR-REG MELOX,ATM0/1/0,cfr-stmi-chusclannew-ATM0/1/0,,,,,,,,,,,Y,,,,,,
DI:AREVA.ZI:X.RTCIS:CFR-STMI-CHUSCLANNEW.L:ATM0/IMA0,LR,DI:AREVA.ZI:X.RTCIS:CFR-STMI-CHUSCLANNEW,AREVA,AREVA_NC,NC-FR-REG MELOX,ATM0/IMA0,cfr-stmi-chusclannew-ATM0/IMA0,,,,,,,,,,,Y,,,,,,
DI:AREVA.ZI:X.RTCIS:CFR-STMI-CHUSCLANNEW.L:GE0/0,LAN,DI:AREVA.ZI:X.RTCIS:CFR-STMI-CHUSCLANNEW,AREVA,AREVA_NC,NC-FR-REG MELOX,GE0/0,cfr-stmi-chusclannew-GE0/0,--- LAN CLIENT ---,10.105.106.2,,,,,,,,,N,,,,,,
DI:AREVA.ZI:X.RTCIS:CFR-TRI-BLYES.L:ATM0,LR,DI:AREVA.ZI:X.RTCIS:CFR-TRI-BLYES,AREVA,AREVA_NC,NC-FR-BUA TRIH BLYES,ATM0,cfr-tri-blyes-ATM0,Vers BBE3 ATM1/0/1.239,,,,,,,,,,Y,,,CD03ERUKF3,BVPN - Corporate 1024,VPO0002,0022984771
DI:AREVA.ZI:X.RTCIS:CFR-TRI-BLYES.L:FE0,LAN,DI:AREVA.ZI:X.RTCIS:CFR-TRI-BLYES,AREVA,AREVA_NC,NC-FR-BUA TRIH BLYES,FE0,cfr-tri-blyes-FE0,--- LAN CLIENT ---,10.40.30.254,,,,,,,,,N,,,CD03ERUKF3,BVPN - Corporate 1024,VPO0002,0022984771
DI:AREVA.ZI:X.RTCIS:CFR-TRI-BRAUD.L:ATM0,LR,DI:AREVA.ZI:X.RTCIS:CFR-TRI-BRAUD,AREVA,AREVA_NC,NC-FR-BUA TRIH BRAUD,ATM0,cfr-tri-braud-ATM0,Vers BDX13 ATM1/0/1.247,,,,,,,,,,Y,,,CD03EKUHA5,BVPN - Corporate 1024,VPO0002,0022983242
DI:AREVA.ZI:X.RTCIS:CFR-TRI-BRAUD.L:FE0,LAN,DI:AREVA.ZI:X.RTCIS:CFR-TRI-BRAUD,AREVA,AREVA_NC,NC-FR-BUA TRIH BRAUD,FE0,cfr-tri-braud-FE0,--- LAN CLIENT ---,10.40.50.254,,,,,,,,,N,,,CD03EKUHA5,BVPN - Corporate 1024,VPO0002,0022983242
DI:AREVA.ZI:X.RTCIS:CFR-TRI-OUZOUER.L:ATM0,LR,DI:AREVA.ZI:X.RTCIS:CFR-TRI-OUZOUER,AREVA,AREVA_NC,NC-FR-BUA TRIH OUZOU,ATM0,cfr-tri-ouzouer-ATM0,Vers ORL8 ATM2/0/0.550,,,,,,,,,,Y,,,CD03EKY3DE,BVPN - Corporate 1024,VPO0002,0022982941
