##v1.0##
FDN,OBJECT_TYPE,EQT_FDN,ITF_FDN,DOMAIN,ZONE,SITE,NAME,MNEMO,VPN,ITF_IP_ADDRESS,SRV_SENSOR_PARAM_SERVICE,SRV_SENSOR_TYPE,AVG_BWD_IN,MAX_BWD_IN,AVG_BWD_OUT,MAX_BWD_OUT,ACCESS_DSL_TYPE,CIAL_TAIL_CIRCUIT_BWD_UP,CIAL_TAIL_CIRCUIT_BWD_DOWN,CIAL_INTRANET_BWD,SRV_TECH_REFERENCE,SRV_TECH_NAME,SRV_TECH_TYPE,SRV_CIAL_REFERENCE
DI:ADPGSI_AG.ZI:X.SWOMRV:KSTR1037.L:G.N:102,NCONNECT,DI:ADPGSI_AG.ZI:X.SWOMRV:KSTR1037,DI:ADPGSI_AG.ZI:X.SWOMRV:KSTR1037.L:G,ADPGSI_AG,DE,DE STG1,102,KSTR1037-0027ZKM9,,,ZZ,STAT_CONN,20000,20000,20000,20000,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KTRN1006.L:G.N:102,NCONNECT,DI:ADPGSI_AG.ZI:X.SWOMRV:KTRN1006,DI:ADPGSI_AG.ZI:X.SWOMRV:KTRN1006.L:G,ADPGSI_AG,IT,IT TUR2,102,KTRN1006-0027ZKM9,,,ZZ,STAT_CONN,20000,20000,20000,20000,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KUWP1001.L:G.N:102,NCONNECT,DI:ADPGSI_AG.ZI:X.SWOMRV:KUWP1001,DI:ADPGSI_AG.ZI:X.SWOMRV:KUWP1001.L:G,ADPGSI_AG,DE,DE WUP1,102,KUWP1001-0027ZKM9,,,ZZ,STAT_CONN,10000,10000,10000,10000,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KWAW1028.L:G.N:102,NCONNECT,DI:ADPGSI_AG.ZI:X.SWOMRV:KWAW1028,DI:ADPGSI_AG.ZI:X.SWOMRV:KWAW1028.L:G,ADPGSI_AG,PL,PL WAR1,102,KWAW1028-0027ZKM9,,,ZZ,STAT_CONN,20000,20000,20000,20000,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KZDX1005.L:G.N:102,NCONNECT,DI:ADPGSI_AG.ZI:X.SWOMRV:KZDX1005,DI:ADPGSI_AG.ZI:X.SWOMRV:KZDX1005.L:G,ADPGSI_AG,CH,CH DIE1,102,KZDX1005-0027ZKM9,,,ZZ,STAT_CONN,20000,20000,20000,20000,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KZFR1003.L:G.N:102,NCONNECT,DI:ADPGSI_AG.ZI:X.SWOMRV:KZFR1003,DI:ADPGSI_AG.ZI:X.SWOMRV:KZFR1003.L:G,ADPGSI_AG,DE,DE FFO1,102,KZFR1003-0027ZKM9,,,ZZ,STAT_CONN,10000,10000,10000,10000,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:KZNV1001.L:G.N:102,NCONNECT,DI:ADPGSI_AG.ZI:X.SWOMRV:KZNV1001,DI:ADPGSI_AG.ZI:X.SWOMRV:KZNV1001.L:G,ADPGSI_AG,DE,DE SIM1,102,KZNV1001-0027ZKM9,,,ZZ,STAT_CONN,10000,10000,10000,10000,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:OS912-CEUSKIC2.L:G.N:151,NCONNECT,DI:ADPGSI_AG.ZI:X.SWOMRV:OS912-CEUSKIC2,DI:ADPGSI_AG.ZI:X.SWOMRV:OS912-CEUSKIC2.L:G,ADPGSI_AG,FR,HUB1 NANTERRE,151,OS912-CEUSKIC2-0027ZKM9,,,ZZ,STAT_CONN,500000,500000,500000,500000,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:OS912-CEWE3HC7.L:G.N:151,NCONNECT,DI:ADPGSI_AG.ZI:X.SWOMRV:OS912-CEWE3HC7,DI:ADPGSI_AG.ZI:X.SWOMRV:OS912-CEWE3HC7.L:G,ADPGSI_AG,FR,HUB2 MONTSOURIS,151,OS912-CEWE3HC7-0027ZKM9,,,ZZ,STAT_CONN,500000,500000,500000,500000,,,,,,,,
DI:ADPGSI_AG.ZI:X.SWOMRV:OS912-CEWPGWC2.L:G.N:151,NCONNECT,DI:ADPGSI_AG.ZI:X.SWOMRV:OS912-CEWPGWC2,DI:ADPGSI_AG.ZI:X.SWOMRV:OS912-CEWPGWC2.L:G,ADPGSI_AG,FR,HUB4 PUTEAUX,151,OS912-CEWPGWC2-0027ZKM9,,,ZZ,STAT_CONN,20000,20000,20000,20000,,,,,,,,
DI:AG2R_LM.ZI:X.RTCIS:BEZIERSAPHRO-N.L:ATM0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTCIS:BEZIERSAPHRO-N,DI:AG2R_LM.ZI:X.RTCIS:BEZIERSAPHRO-N.L:ATM0,AG2R_LM,MPL,BEZIERS-APHRO,8-35,beziersaphro-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD02K1VVB0,BVPN - Corporate 4096,VPO0012,0022746281
DI:AG2R_LM.ZI:X.RTCIS:BEZIERSAPHRO-S.L:ATM0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTCIS:BEZIERSAPHRO-S,DI:AG2R_LM.ZI:X.RTCIS:BEZIERSAPHRO-S.L:ATM0,AG2R_LM,MPL,BEZIERS-APHRO,8-35,beziersaphro-s-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD02K1VVB0,BVPN - Corporate 4096,VPO0012,0022746281
DI:AG2R_LM.ZI:X.RTCIS:CGRRGUADELOUPE-N.L:ATM0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTCIS:CGRRGUADELOUPE-N,DI:AG2R_LM.ZI:X.RTCIS:CGRRGUADELOUPE-N.L:ATM0,AG2R_LM,PAP,CGRR-GUADELOUPE,8-35,cgrrguadeloupe-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD02KL4CAB,BVPN - Corporate 4096,VPO0012,0022746282
DI:AG2R_LM.ZI:X.RTCIS:CGRRGUADELOUPE-S.L:ATM0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTCIS:CGRRGUADELOUPE-S,DI:AG2R_LM.ZI:X.RTCIS:CGRRGUADELOUPE-S.L:ATM0,AG2R_LM,PAP,CGRR-GUADELOUPE,8-35,cgrrguadeloupe-s-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD02KL4CAB,BVPN - Corporate 4096,VPO0012,0022746282
DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-INTERNES.L:GE0/0/1.N:2,VLAN,DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-INTERNES,DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-INTERNES.L:GE0/0/1,AG2R_LM,ORL,CHARTRES-POILLOT,2,Chartres-Internes-GE0/0/1-2,,,VL,STAT_CDV,0,0,0,0,,100000,100000,,,,,
DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-INTERNET.L:GE0/0.N:2503,VLAN,DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-INTERNET,DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-INTERNET.L:GE0/0,AG2R_LM,ORL,CHARTRES-POILLOT,2503,Chartres-Internet-GE0/0-2503,,,VL,STAT_CDV,0,0,0,0,,100000,100000,100000,CD02E3T5DF,Business Internet Ext. 102400,BIE0005,0022726592
DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-INTERNET.L:GE0/0.N:2504,VLAN,DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-INTERNET,DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-INTERNET.L:GE0/0,AG2R_LM,ORL,CHARTRES-POILLOT,2504,Chartres-Internet-GE0/0-2504,,,VL,STAT_CDV,0,0,0,0,,100000,100000,100000,CD02E3T5DF,Business Internet Ext. 102400,BIE0005,0022726592
DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-INTERNET.L:GE0/1.N:22,VLAN,DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-INTERNET,DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-INTERNET.L:GE0/1,AG2R_LM,ORL,CHARTRES-POILLOT,22,Chartres-Internet-GE0/1-22,,,VL,STAT_CDV,100000,100000,100000,100000,,100000,100000,100000,CD02E3T5DF,Business Internet Ext. 102400,BIE0005,0022726592
DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-PART.L:GE0/1.N:5,VLAN,DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-PART,DI:AG2R_LM.ZI:X.RTCIS:CHARTRES-PART.L:GE0/1,AG2R_LM,ORL,CHARTRES-POILLOT,5,Chartres-Part-GE0/1-5,,,VL,STAT_CDV,0,0,0,0,,24000,24000,20000,CD02BLVJA2,BVPN - Corporate 23880,VPO0005,0022703030
DI:AG2R_LM.ZI:X.RTCIS:CLERMONTAGRICU-N.L:ATM0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTCIS:CLERMONTAGRICU-N,DI:AG2R_LM.ZI:X.RTCIS:CLERMONTAGRICU-N.L:ATM0,AG2R_LM,LYO,CLERMONT-AGRICU,8-35,clermontagricu-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,,,,CD02JRUQFE,BVPN - Corporate 8192,VPO0017,0022746284
DI:AG2R_LM.ZI:X.RTCIS:CLERMONTAGRICU-S.L:ATM0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTCIS:CLERMONTAGRICU-S,DI:AG2R_LM.ZI:X.RTCIS:CLERMONTAGRICU-S.L:ATM0,AG2R_LM,LYO,CLERMONT-AGRICU,8-35,clermontagricu-s-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,,,,CD02JRUQFE,BVPN - Corporate 8192,VPO0017,0022746284
DI:AG2R_LM.ZI:X.RTCIS:IGRCGUYANE-N.L:ATM0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTCIS:IGRCGUYANE-N,DI:AG2R_LM.ZI:X.RTCIS:IGRCGUYANE-N.L:ATM0,AG2R_LM,CYE,IGRC-GUYANE,8-35,igrcguyane-n-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD02KK3HB1,BVPN - Corporate 2048,VPO0002,0022745653
DI:AG2R_LM.ZI:X.RTCIS:IGRCGUYANE-S.L:ATM0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTCIS:IGRCGUYANE-S,DI:AG2R_LM.ZI:X.RTCIS:IGRCGUYANE-S.L:ATM0,AG2R_LM,CYE,IGRC-GUYANE,8-35,igrcguyane-s-ATM0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD02WUXFF8,BVPN - Corporate 2048,VPO0002,0022855468
DI:AG2R_LM.ZI:X.RTCIS:INSPBOURGOGNE-N.L:S0/0/0.N:16,DLCI_CPE,DI:AG2R_LM.ZI:X.RTCIS:INSPBOURGOGNE-N,DI:AG2R_LM.ZI:X.RTCIS:INSPBOURGOGNE-N.L:S0/0/0,AG2R_LM,DIJ,INSP-BOURGOGNE,16,inspbourgogne-n-S0/0/0-16,,,STAT_CDI,STAT_CDI,0,0,0,0,,1920,1920,2000,CD02KBD2FD,BVPN - Corporate 2048,VPO0016,0022746290
DI:AG2R_LM.ZI:X.RTCIS:INSPBOURGOGNE-S.L:S0/0/0.N:16,DLCI_CPE,DI:AG2R_LM.ZI:X.RTCIS:INSPBOURGOGNE-S,DI:AG2R_LM.ZI:X.RTCIS:INSPBOURGOGNE-S.L:S0/0/0,AG2R_LM,DIJ,INSP-BOURGOGNE,16,inspbourgogne-s-S0/0/0-16,,,STAT_CDI,STAT_CDI,0,0,0,0,,1920,1920,2000,CD02KBD2FD,BVPN - Corporate 2048,VPO0016,0022746290
DI:AG2R_LM.ZI:X.RTCIS:INSPNIMES-N.L:S0/0/0.N:16,DLCI_CPE,DI:AG2R_LM.ZI:X.RTCIS:INSPNIMES-N,DI:AG2R_LM.ZI:X.RTCIS:INSPNIMES-N.L:S0/0/0,AG2R_LM,MPL,INSP-NIMES,16,inspnimes-n-S0/0/0-16,,,STAT_CDI,STAT_CDI,1920,0,1920,0,,1920,1920,2000,CD02KBET9B,BVPN - Corporate 2048,VPO0016,0022746291
DI:AG2R_LM.ZI:X.RTCIS:INSPNIMES-S.L:S0/0/0.N:16,DLCI_CPE,DI:AG2R_LM.ZI:X.RTCIS:INSPNIMES-S,DI:AG2R_LM.ZI:X.RTCIS:INSPNIMES-S.L:S0/0/0,AG2R_LM,MPL,INSP-NIMES,16,inspnimes-s-S0/0/0-16,,,STAT_CDI,STAT_CDI,0,0,0,0,,1920,1920,2000,CD02KBET9B,BVPN - Corporate 2048,VPO0016,0022746291
DI:AG2R_LM.ZI:X.RTCIS:IRCOMMARTINIQ-N.L:ATM0/0/IMA0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTCIS:IRCOMMARTINIQ-N,DI:AG2R_LM.ZI:X.RTCIS:IRCOMMARTINIQ-N.L:ATM0/0/IMA0,AG2R_LM,FDF,IRCOM-MARTINIQ,8-35,ircommartiniq-n-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD02K9H3E6,BVPN - Corporate 4096,VPO0012,0022746297
DI:AG2R_LM.ZI:X.RTCIS:IRCOMMARTINIQ-S.L:ATM0/0/IMA0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTCIS:IRCOMMARTINIQ-S,DI:AG2R_LM.ZI:X.RTCIS:IRCOMMARTINIQ-S.L:ATM0/0/IMA0,AG2R_LM,FDF,IRCOM-MARTINIQ,8-35,ircommartiniq-s-ATM0/0/IMA0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD02K9H3E6,BVPN - Corporate 4096,VPO0012,0022746297
DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR117-N.L:ATM0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR117-N,DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR117-N.L:ATM0,AG2R_LM,MAR,MARSEILLE-PR117,8-35,marseillepr117-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD02BLGWBF,BVPN - Corporate 4096,VPO0012,0022702986
DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR117-S.L:ATM0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR117-S,DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR117-S.L:ATM0,AG2R_LM,MAR,MARSEILLE-PR117,8-35,marseillepr117-s-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD02BLGWBF,BVPN - Corporate 4096,VPO0012,0022702986
DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR300-N.L:GE0/1.N:26,VLAN,DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR300-N,DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR300-N.L:GE0/1,AG2R_LM,MAR,MARSEILLE-PR300,26,marseillepr300-n-GE0/1-26,,,ZZ,STAT_CDV,8000,8000,8000,8000,,8000,8000,8000,CD02TRBXF7,BVPN - Corporate 9892,VPO0017,0022746303
DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR300-S.L:GE0/1.N:28,VLAN,DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR300-S,DI:AG2R_LM.ZI:X.RTCIS:MARSEILLEPR300-S.L:GE0/1,AG2R_LM,MAR,MARSEILLE-PR300,28,marseillepr300-s-GE0/1-28,,,ZZ,STAT_CDV,8000,8000,8000,8000,,8000,8000,8000,CD02TRBXF7,BVPN - Corporate 9892,VPO0017,0022746303
DI:AG2R_LM.ZI:X.RTCIS:MONS-INTERNES.L:GE0/0/1.N:2,VLAN,DI:AG2R_LM.ZI:X.RTCIS:MONS-INTERNES,DI:AG2R_LM.ZI:X.RTCIS:MONS-INTERNES.L:GE0/0/1,AG2R_LM,LIL,MONS-ZOLA,2,Mons-Internes-GE0/0/1-2,,,VL,STAT_CDV,0,0,0,0,,100000,100000,,,,,
DI:AG2R_LM.ZI:X.RTCIS:MONS-PART.L:GE0/1.N:35,VLAN,DI:AG2R_LM.ZI:X.RTCIS:MONS-PART,DI:AG2R_LM.ZI:X.RTCIS:MONS-PART.L:GE0/1,AG2R_LM,LIL,MONS-ZOLA,35,Mons-Part-GE0/1-35,,,VL,STAT_CDV,0,0,0,0,,24000,24000,20000,CD02BM3UB8,BVPN - Corporate 23880,VPO0005,0022703032
DI:AG2R_LM.ZI:X.RTCIS:PRODIRECTMARSE-N.L:GE0/1.N:25,VLAN,DI:AG2R_LM.ZI:X.RTCIS:PRODIRECTMARSE-N,DI:AG2R_LM.ZI:X.RTCIS:PRODIRECTMARSE-N.L:GE0/1,AG2R_LM,MAR,PRODIRECT-MARSE,25,prodirectmarse-n-GE0/1-25,,,ZZ,STAT_CDV,12000,12000,12000,12000,,12000,12000,10000,CD02HA1P95,BVPN - Corporate 11940,VPO0017,0022746309
DI:AG2R_LM.ZI:X.RTCIS:PRODIRECTMARSE-S.L:GE0/1.N:27,VLAN,DI:AG2R_LM.ZI:X.RTCIS:PRODIRECTMARSE-S,DI:AG2R_LM.ZI:X.RTCIS:PRODIRECTMARSE-S.L:GE0/1,AG2R_LM,MAR,PRODIRECT-MARSE,27,prodirectmarse-s-GE0/1-27,,,ZZ,STAT_CDV,12000,12000,12000,12000,,12000,12000,10000,CD02HA1P95,BVPN - Corporate 11940,VPO0017,0022746309
DI:AG2R_LM.ZI:X.RTCIS:TOULOUSERUSSEL-N.L:ATM0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTCIS:TOULOUSERUSSEL-N,DI:AG2R_LM.ZI:X.RTCIS:TOULOUSERUSSEL-N.L:ATM0,AG2R_LM,TLS,TOULOUSE-RUSSEL,8-35,toulouserussel-n-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD02JS279D,BVPN - Corporate 4096,VPO0012,0022746327
DI:AG2R_LM.ZI:X.RTCIS:TOULOUSERUSSEL-S.L:ATM0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTCIS:TOULOUSERUSSEL-S,DI:AG2R_LM.ZI:X.RTCIS:TOULOUSERUSSEL-S.L:ATM0,AG2R_LM,TLS,TOULOUSE-RUSSEL,8-35,toulouserussel-s-ATM0-8-35,,,ZZ,STAT_CDV,4096,4096,4096,4096,SDSL,4096,4096,4000,CD02JS279D,BVPN - Corporate 4096,VPO0012,0022746327
DI:AG2R_LM.ZI:X.RTONE:AGDEROUSSEAU-N.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:AGDEROUSSEAU-N,DI:AG2R_LM.ZI:X.RTONE:AGDEROUSSEAU-N.L:A0,AG2R_LM,MPL,AGDE-ROUSSEAU,8-35,agderousseau-n-A0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02FVALF8,BVPN - Corporate 1024,VPO0012,0022838206
DI:AG2R_LM.ZI:X.RTONE:AGDEROUSSEAU-S.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:AGDEROUSSEAU-S,DI:AG2R_LM.ZI:X.RTONE:AGDEROUSSEAU-S.L:A0,AG2R_LM,MPL,AGDE-ROUSSEAU,8-35,agderousseau-s-A0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02FVALF8,BVPN - Corporate 1024,VPO0012,0022838206
DI:AG2R_LM.ZI:X.RTONE:AGENDESMOULINS-N.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:AGENDESMOULINS-N,DI:AG2R_LM.ZI:X.RTONE:AGENDESMOULINS-N.L:A0,AG2R_LM,BDX,AGEN-DESMOULINS,8-35,agendesmoulins-n-A0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02FVBAF5,BVPN - Corporate 1024,VPO0012,0022737102
DI:AG2R_LM.ZI:X.RTONE:AGENDESMOULINS-S.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:AGENDESMOULINS-S,DI:AG2R_LM.ZI:X.RTONE:AGENDESMOULINS-S.L:A0,AG2R_LM,BDX,AGEN-DESMOULINS,8-35,agendesmoulins-s-A0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02FVBAF5,BVPN - Corporate 1024,VPO0012,0022737102
DI:AG2R_LM.ZI:X.RTONE:AIXREPUBLIQUE-N.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:AIXREPUBLIQUE-N,DI:AG2R_LM.ZI:X.RTONE:AIXREPUBLIQUE-N.L:A0,AG2R_LM,MAR,AIX-REPUBLIQUE,8-35,aixrepublique-n-A0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02FV9QE5,BVPN - Corporate 1024,VPO0012,0022737103
DI:AG2R_LM.ZI:X.RTONE:AIXREPUBLIQUE-S.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:AIXREPUBLIQUE-S,DI:AG2R_LM.ZI:X.RTONE:AIXREPUBLIQUE-S.L:A0,AG2R_LM,MAR,AIX-REPUBLIQUE,8-35,aixrepublique-s-A0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02FV9QE5,BVPN - Corporate 1024,VPO0012,0022737103
DI:AG2R_LM.ZI:X.RTONE:ALBIJAURES-N.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:ALBIJAURES-N,DI:AG2R_LM.ZI:X.RTONE:ALBIJAURES-N.L:A0,AG2R_LM,TLS,ALBI-JAURES,8-35,albijaures-n-A0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02FV8UE1,BVPN - Corporate 1024,VPO0012,0022737104
DI:AG2R_LM.ZI:X.RTONE:ALBIJAURES-S.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:ALBIJAURES-S,DI:AG2R_LM.ZI:X.RTONE:ALBIJAURES-S.L:A0,AG2R_LM,TLS,ALBI-JAURES,8-35,albijaures-s-A0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02FV8UE1,BVPN - Corporate 1024,VPO0012,0022737104
DI:AG2R_LM.ZI:X.RTONE:ALBIVALMY-N.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:ALBIVALMY-N,DI:AG2R_LM.ZI:X.RTONE:ALBIVALMY-N.L:A0,AG2R_LM,TLS,ALBI-VALMY,8-35,albivalmy-n-A0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02SDMA9A,BVPN - Corporate 1024,VPO0012,0022821845
DI:AG2R_LM.ZI:X.RTONE:ALBIVALMY-S.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:ALBIVALMY-S,DI:AG2R_LM.ZI:X.RTONE:ALBIVALMY-S.L:A0,AG2R_LM,TLS,ALBI-VALMY,8-35,albivalmy-s-A0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02SDMA9A,BVPN - Corporate 1024,VPO0012,0022821845
DI:AG2R_LM.ZI:X.RTONE:AMIENSBOVES-N.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:AMIENSBOVES-N,DI:AG2R_LM.ZI:X.RTONE:AMIENSBOVES-N.L:A0,AG2R_LM,AMI,AMIENS-BOVES,8-35,amiensboves-n-A0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD02US2FEF,BVPN - Corporate 2048,VPO0012,0022839747
DI:AG2R_LM.ZI:X.RTONE:AMIENSBOVES-S.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:AMIENSBOVES-S,DI:AG2R_LM.ZI:X.RTONE:AMIENSBOVES-S.L:A0,AG2R_LM,AMI,AMIENS-BOVES,8-35,amiensboves-s-A0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD02US2FEF,BVPN - Corporate 2048,VPO0012,0022839747
DI:AG2R_LM.ZI:X.RTONE:AMIENSROY-N.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:AMIENSROY-N,DI:AG2R_LM.ZI:X.RTONE:AMIENSROY-N.L:A0,AG2R_LM,AMI,AMIENS-ROY,8-35,amiensroy-n-A0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD02KH6PA3,BVPN - Corporate 2048,VPO0012,0022742337
DI:AG2R_LM.ZI:X.RTONE:AMIENSROY-S.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:AMIENSROY-S,DI:AG2R_LM.ZI:X.RTONE:AMIENSROY-S.L:A0,AG2R_LM,AMI,AMIENS-ROY,8-35,amiensroy-s-A0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD02KH6PA3,BVPN - Corporate 2048,VPO0012,0022742337
DI:AG2R_LM.ZI:X.RTONE:AMPHITEA-N.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:AMPHITEA-N,DI:AG2R_LM.ZI:X.RTONE:AMPHITEA-N.L:A0,AG2R_LM,IDF,AMPHITEA,8-35,amphitea-n-A0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD02KB8T9B,BVPN - Corporate 2048,VPO0012,0022742338
DI:AG2R_LM.ZI:X.RTONE:AMPHITEA-S.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:AMPHITEA-S,DI:AG2R_LM.ZI:X.RTONE:AMPHITEA-S.L:A0,AG2R_LM,IDF,AMPHITEA,8-35,amphitea-s-A0-8-35,,,ZZ,STAT_CDV,2048,2048,2048,2048,SDSL,2048,2048,2000,CD02KB8T9B,BVPN - Corporate 2048,VPO0012,0022742338
DI:AG2R_LM.ZI:X.RTONE:ANGERSHARAS-N.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:ANGERSHARAS-N,DI:AG2R_LM.ZI:X.RTONE:ANGERSHARAS-N.L:A0,AG2R_LM,NTS,ANGERS-HARAS,8-35,angersharas-n-A0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02FV8480,BVPN - Corporate 1024,VPO0012,0022737106
DI:AG2R_LM.ZI:X.RTONE:ANGERSHARAS-S.L:A0.N:8-35,VCL,DI:AG2R_LM.ZI:X.RTONE:ANGERSHARAS-S,DI:AG2R_LM.ZI:X.RTONE:ANGERSHARAS-S.L:A0,AG2R_LM,NTS,ANGERS-HARAS,8-35,angersharas-s-A0-8-35,,,ZZ,STAT_CDV,1024,1024,1024,1024,SDSL,1024,1024,1000,CD02FV8480,BVPN - Corporate 1024,VPO0012,0022737106
